sale_id,product_id,warehouse_id,sale_date,quantity_sold,sales_amount
SAL_00431,PRD_3043,WH_040,2023-02-07,9,4728.24
SAL_00432,PRD_3772,WH_010,2022-07-18,18,11688.3
SAL_00433,PRD_0094,WH_043,2024-12-08,5,516.9
SAL_00434,PRD_4664,WH_018,2024-10-30,18,986.22
SAL_00435,PRD_3888,WH_011,2023-06-18,7,4376.47
SAL_00436,PRD_3991,WH_024,2025-08-01,16,3085.44
SAL_00437,PRD_4977,WH_048,2023-05-08,10,
SAL_00438,PRD_2651,WH_077,2024-05-20,5,89.15
SAL_00439,PRD_0267,WH_065,2024-04-30,7,522.69
SAL_00440,PRD_3602,WH_069,2024-06-14,14,3114.16
SAL_00441,PRD_0425,WH_015,2022-03-04,15,779.1
SAL_00442,PRD_3101,WH_033,2022-12-10,1,541.33
SAL_00443,PRD_1643,WH_032,2023-08-25,12,17681.4
SAL_00444,PRD_0022,WH_033,2025-08-18,15,3238.35
SAL_00445,PRD_1731,WH_014,2022-10-07,11,2446.29
SAL_00446,PRD_3486,WH_067,2023-10-26,7,2673.23
SAL_00447,PRD_0284,WH_024,2023-05-04,18,2637.18
SAL_00448,PRD_0008,WH_034,2024-03-23,8,543.36
SAL_00449,PRD_1825,WH_026,2023-06-29,4,1613.84
SAL_00450,PRD_0005,WH_025,2023-10-04,14,1027.6
SAL_00451,PRD_4331,WH_046,2025-06-16,2,241.08
SAL_00452,PRD_3611,WH_080,2023-01-28,2,620.42
SAL_00453,PRD_2610,WH_071,2024-08-21,14,1853.46
SAL_00454,PRD_0057,WH_075,2025-02-06,12,511.44
SAL_00455,PRD_2342,WH_030,2025-08-30,2,533.76
SAL_00456,PRD_2778,WH_013,2024-09-03,7,1431.64
SAL_00457,PRD_2420,WH_001,2025-02-10,5,1294.85
SAL_00458,PRD_4514,WH_003,2022-11-23,7,2790.27
SAL_00459,PRD_3640,WH_056,2025-04-12,14,6711.74
SAL_00460,PRD_1292,WH_026,2025-01-19,7,639.24
SAL_00461,PRD_2870,WH_049,2022-11-27,5,644.55
SAL_00462,PRD_1871,WH_040,2024-04-23,11,6385.06
SAL_00463,PRD_4247,WH_079,2025-11-27,16,4595.04
SAL_00464,PRD_2557,WH_055,2022-04-04,15,1286.55
SAL_00465,PRD_2397,WH_079,2024-01-19,7,1085.28
SAL_00466,PRD_2047,WH_021,2022-02-05,16,1223.2
SAL_00467,PRD_1354,WH_024,2022-02-03,14,5730.76
SAL_00468,PRD_0464,WH_037,2022-05-15,11,966.79
SAL_00469,PRD_0870,WH_036,2024-03-24,11,6595.05
SAL_00470,PRD_1125,WH_038,2022-02-24,20,2036.8
SAL_00471,PRD_0482,WH_068,2025-11-07,11,1277.65
SAL_00472,PRD_3557,WH_055,2022-07-28,14,1310.12
SAL_00473,PRD_0008,WH_012,2022-12-26,7,475.44
SAL_00474,PRD_4185,WH_043,2025-08-10,4,174.4
SAL_00475,PRD_0405,WH_012,2022-07-17,9,156.96
SAL_00476,PRD_0168,WH_030,2023-03-28,3,540.96
SAL_00477,PRD_4970,WH_073,2022-03-11,9,10005.75
SAL_00478,PRD_4999,WH_005,2024-01-30,2,316.06
SAL_00479,PRD_0597,WH_078,2023-07-03,3,673.5
SAL_00480,PRD_0422,WH_016,2022-04-03,18,2287.98
SAL_00481,PRD_0615,WH_012,2025-04-28,2,213.24
SAL_00482,PRD_2090,WH_034,2023-12-27,14,695.1
SAL_00483,PRD_1066,WH_072,2025-01-07,4,1033.76
SAL_00484,PRD_1146,WH_013,2023-10-09,16,2694.56
SAL_00485,PRD_3543,WH_001,2023-05-10,17,4478.31
SAL_00486,PRD_4059,WH_029,2022-08-01,11,2786.3
SAL_00487,PRD_4809,WH_042,2024-07-22,19,5060.84
SAL_00488,PRD_2104,WH_058,2024-05-10,19,1836.54
SAL_00489,PRD_0767,WH_004,2025-08-06,16,12316.8
SAL_00490,PRD_2276,WH_038,2025-01-03,7,1427.37
SAL_00491,PRD_3944,WH_011,2024-08-17,17,3718.24
SAL_00492,PRD_0102,WH_030,2024-06-25,11,1115.07
SAL_00493,PRD_4163,WH_078,2024-03-17,16,2029.6
SAL_00494,PRD_0704,WH_079,2024-08-22,3,562.5
SAL_00495,PRD_1010,WH_079,2025-11-07,4,1091.44
SAL_00496,PRD_1287,WH_026,2022-04-17,17,11025.35
SAL_00497,PRD_4175,WH_054,2025-12-02,5,715.0
SAL_00498,PRD_0549,WH_070,2024-05-24,10,
SAL_00499,PRD_0693,WH_036,2022-06-17,1,217.93
SAL_00500,PRD_3061,WH_034,2023-05-16,8,7187.04
SAL_00501,PRD_4331,WH_055,2024-07-13,7,843.78
SAL_00502,PRD_0336,WH_036,2024-08-01,7,542.43
SAL_00503,PRD_2134,WH_043,2022-08-07,10,435.4
SAL_00504,PRD_4179,WH_032,2023-03-07,15,3875.4
SAL_00505,PRD_4039,WH_056,2023-02-15,6,432.54
SAL_00506,PRD_4542,WH_068,2025-08-29,14,3871.14
SAL_00507,PRD_4118,WH_032,2025-12-27,20,2521.6
SAL_00508,PRD_1032,WH_035,2022-07-03,13,5875.48
SAL_00509,PRD_0647,WH_074,2022-09-19,6,613.38
SAL_00510,PRD_4115,WH_041,2022-01-13,10,1759.8
SAL_00511,PRD_2948,WH_034,2022-02-18,18,14329.62
SAL_00512,PRD_1358,WH_078,2025-04-01,14,3322.9
SAL_00513,PRD_2954,WH_005,2022-11-28,3,2971.98
SAL_00514,PRD_0993,WH_047,2024-05-18,7,2486.19
SAL_00515,PRD_2393,WH_002,2025-12-15,3,309.81
SAL_00516,PRD_0724,WH_032,2024-07-21,3,
SAL_00517,PRD_2306,WH_023,2023-11-12,10,1002.9
SAL_00518,PRD_4222,WH_031,2025-03-24,17,2729.52
SAL_00519,PRD_3317,WH_073,2022-02-12,19,6604.78
SAL_00520,PRD_2720,WH_037,2025-11-30,13,
SAL_00521,PRD_0766,WH_043,2025-01-19,15,5885.4
SAL_00522,PRD_0209,WH_023,2024-09-07,11,1834.8
SAL_00523,PRD_2940,WH_079,2025-11-01,12,14156.4
SAL_00524,PRD_2370,WH_078,2024-06-28,16,2335.2
SAL_00525,PRD_0661,WH_070,2025-07-30,1,64.08
SAL_00526,PRD_4332,WH_054,2023-03-17,3,3872.82
SAL_00527,PRD_2263,WH_030,2025-01-15,20,2559.0
SAL_00528,PRD_2351,WH_009,2024-04-22,20,3387.4
SAL_00529,PRD_0961,WH_073,2022-06-06,4,2434.2
SAL_00530,PRD_4006,WH_039,2022-01-17,16,764.32
SAL_00531,PRD_4065,WH_041,2023-06-05,5,249.05
SAL_00532,PRD_2967,WH_007,2024-03-18,4,598.6
SAL_00533,PRD_0319,WH_062,2022-08-04,16,2864.0
SAL_00534,PRD_0275,WH_040,2023-09-18,14,1078.56
SAL_00535,PRD_1917,WH_018,2025-05-27,5,
SAL_00536,PRD_0446,WH_012,2022-02-09,10,1282.2
SAL_00537,PRD_1122,WH_046,2022-05-14,20,6509.8
SAL_00538,PRD_0535,WH_069,2025-01-01,9,1867.32
SAL_00539,PRD_1008,WH_038,2024-07-05,16,4383.52
SAL_00540,PRD_4452,WH_069,2024-04-30,14,9590.7
SAL_00541,PRD_3193,WH_013,2023-10-07,11,3300.22
SAL_00542,PRD_0435,WH_040,2022-06-18,19,1638.94
SAL_00543,PRD_2770,WH_031,2024-01-01,13,3888.82
SAL_00544,PRD_0101,WH_023,2023-06-30,9,1958.49
SAL_00545,PRD_4897,WH_007,2024-08-18,15,12656.1
SAL_00546,PRD_2173,WH_014,2024-09-04,6,238.26
SAL_00547,PRD_2066,WH_072,2025-04-21,11,2278.65
SAL_00548,PRD_0746,WH_026,2023-02-15,16,3608.0
SAL_00549,PRD_1853,WH_069,2024-07-16,15,6562.35
SAL_00550,PRD_2150,WH_064,2025-12-23,9,510.21
SAL_00551,PRD_2728,WH_022,2022-06-08,6,399.78
SAL_00552,PRD_0152,WH_034,2025-11-06,18,1410.48
SAL_00553,PRD_1176,WH_032,2025-08-29,6,1405.8
SAL_00554,PRD_1400,WH_072,2024-03-28,15,4143.6
SAL_00555,PRD_0467,WH_046,2025-07-02,16,2144.32
SAL_00556,PRD_0744,WH_031,2022-08-20,8,717.04
SAL_00557,PRD_0735,WH_038,2025-06-09,14,2912.56
SAL_00558,PRD_3547,WH_067,2023-10-07,11,2805.0
SAL_00559,PRD_2840,WH_022,2024-03-24,16,2459.04
SAL_00560,PRD_4220,WH_029,2024-06-28,3,86.13
SAL_00561,PRD_1007,WH_009,2025-11-26,16,
SAL_00562,PRD_4017,WH_042,2022-11-06,13,744.12
SAL_00563,PRD_3872,WH_078,2025-01-09,5,4032.5
SAL_00564,PRD_1798,WH_024,2024-06-07,9,4980.78
SAL_00565,PRD_2608,WH_076,2022-11-28,15,488.1
SAL_00566,PRD_2467,WH_063,2022-09-19,6,793.56
SAL_00567,PRD_0996,WH_062,2025-10-14,12,4591.68
SAL_00568,PRD_0826,WH_057,2024-07-14,5,2146.5
SAL_00569,PRD_0527,WH_059,2023-12-01,2,484.54
SAL_00570,PRD_3668,WH_024,2025-04-21,2,811.72
SAL_00571,PRD_2181,WH_066,2022-08-10,5,1159.7
SAL_00572,PRD_1156,WH_078,2022-06-22,9,2031.93
SAL_00573,PRD_2085,WH_007,2023-10-02,12,1495.68
SAL_00574,PRD_0264,WH_009,2024-05-24,18,2682.54
SAL_00575,PRD_0339,WH_001,2024-05-08,9,956.88
SAL_00576,PRD_3234,WH_054,2023-10-21,11,
SAL_00577,PRD_4114,WH_005,2023-01-31,1,133.0
SAL_00578,PRD_1061,WH_038,2025-05-21,20,8104.2
SAL_00579,PRD_1523,WH_052,2025-03-18,5,8210.5
SAL_00580,PRD_1335,WH_044,2023-06-03,9,5651.37
SAL_00581,PRD_1960,WH_045,2022-08-10,11,583.99
SAL_00582,PRD_1562,WH_077,2025-04-20,1,169.85
SAL_00583,PRD_1396,WH_022,2024-01-25,15,
SAL_00584,PRD_2735,WH_046,2022-05-01,14,1399.58
SAL_00585,PRD_0863,WH_047,2025-04-14,20,
SAL_00586,PRD_4448,WH_020,2024-03-06,17,22950.51
SAL_00587,PRD_1000,WH_022,2022-02-10,15,3448.35
SAL_00588,PRD_0667,WH_057,2023-05-30,3,627.84
SAL_00589,PRD_4822,WH_022,2022-08-23,2,1810.52
SAL_00590,PRD_0711,WH_016,2023-06-04,7,1467.83
SAL_00591,PRD_2195,WH_079,2022-05-02,9,1564.56
SAL_00592,PRD_1107,WH_006,2025-09-28,1,474.77
SAL_00593,PRD_0255,WH_022,2025-03-14,1,169.95
SAL_00594,PRD_4621,WH_067,2025-06-07,15,
SAL_00595,PRD_1337,WH_014,2022-12-14,1,407.92
SAL_00596,PRD_2675,WH_018,2022-03-15,5,
SAL_00597,PRD_3857,WH_011,2024-10-25,1,800.52
SAL_00598,PRD_2267,WH_043,2023-02-18,15,2131.5
SAL_00599,PRD_2953,WH_001,2025-10-14,20,23790.8
SAL_00600,PRD_3407,WH_071,2025-08-23,19,5689.17
SAL_00601,PRD_1373,WH_027,2024-05-23,8,3210.4
SAL_00602,PRD_2604,WH_036,2024-06-25,12,
SAL_00603,PRD_0641,WH_018,2024-01-14,15,2597.25
SAL_00604,PRD_0183,WH_003,2024-03-16,14,
SAL_00605,PRD_4916,WH_077,2025-12-17,7,3229.45
SAL_00606,PRD_0300,WH_071,2023-06-22,17,1394.68
SAL_00607,PRD_1681,WH_020,2022-05-06,17,15728.74
SAL_00608,PRD_0222,WH_007,2023-04-25,2,389.6
SAL_00609,PRD_4219,WH_032,2025-01-11,7,1334.97
SAL_00610,PRD_0349,WH_040,2024-07-21,6,901.68
SAL_00611,PRD_3420,WH_042,2024-11-04,12,2378.88
SAL_00612,PRD_2970,WH_074,2024-12-01,14,16149.14
SAL_00613,PRD_0149,WH_051,2025-03-16,8,302.4
SAL_00614,PRD_3003,WH_046,2024-08-17,16,11872.48
SAL_00615,PRD_4806,WH_006,2025-02-06,2,387.0
SAL_00616,PRD_2129,WH_038,2024-09-21,17,1130.16
SAL_00617,PRD_0927,WH_040,2024-10-26,10,6194.6
SAL_00618,PRD_2232,WH_047,2022-08-07,1,299.81
SAL_00619,PRD_0384,WH_011,2023-12-24,13,1538.16
SAL_00620,PRD_4676,WH_077,2025-09-05,6,2338.02
SAL_00621,PRD_1293,WH_042,2024-06-30,1,531.03
SAL_00622,PRD_1848,WH_029,2023-02-28,1,369.16
SAL_00623,PRD_1471,WH_050,2024-01-09,16,4570.72
SAL_00624,PRD_0092,WH_010,2022-03-31,19,3954.28
SAL_00625,PRD_0113,WH_031,2025-11-03,4,876.04
SAL_00626,PRD_2309,WH_055,2022-06-12,2,529.5
SAL_00627,PRD_2054,WH_076,2023-02-20,7,171.64
SAL_00628,PRD_4915,WH_032,2025-09-15,12,9007.32
SAL_00629,PRD_0830,WH_047,2022-07-05,15,5083.35
SAL_00630,PRD_1309,WH_030,2023-03-14,18,4365.36
SAL_00631,PRD_4924,WH_038,2025-01-09,16,10962.4
SAL_00632,PRD_0158,WH_036,2024-06-07,7,1416.52
SAL_00633,PRD_2666,WH_053,2024-04-19,15,983.25
SAL_00634,PRD_0326,WH_049,2025-09-15,8,984.24
SAL_00635,PRD_4506,WH_001,2022-06-10,9,854.64
SAL_00636,PRD_0922,WH_006,2024-08-10,18,6658.02
SAL_00637,PRD_3563,WH_059,2022-04-16,2,907.28
SAL_00638,PRD_4163,WH_011,2024-02-17,9,1141.65
SAL_00639,PRD_3709,WH_060,2024-07-13,5,2158.35
SAL_00640,PRD_2285,WH_064,2025-07-24,11,3142.26
SAL_00641,PRD_4832,WH_075,2022-02-28,7,8192.73
SAL_00642,PRD_2799,WH_064,2022-06-06,2,453.56
SAL_00643,PRD_3417,WH_039,2022-09-09,13,
SAL_00644,PRD_0759,WH_015,2025-06-05,15,9273.15
SAL_00645,PRD_1598,WH_009,2025-03-06,1,994.45
SAL_00646,PRD_2468,WH_070,2022-06-23,8,
SAL_00647,PRD_0457,WH_028,2022-08-09,12,496.32
SAL_00648,PRD_4783,WH_004,2022-02-08,7,1861.93
SAL_00649,PRD_0350,WH_025,2023-12-20,8,245.6
SAL_00650,PRD_3072,WH_070,2022-08-03,7,540.33
SAL_00651,PRD_0191,WH_041,2025-01-12,13,1888.12
SAL_00652,PRD_0329,WH_048,2023-11-05,9,1217.88
SAL_00653,PRD_2580,WH_018,2025-07-16,19,1587.83
SAL_00654,PRD_1823,WH_002,2022-07-14,14,1206.94
SAL_00655,PRD_0012,WH_074,2023-11-15,6,649.32
SAL_00656,PRD_1433,WH_005,2022-01-24,2,1036.98
SAL_00657,PRD_0781,WH_080,2023-01-24,15,6881.85
SAL_00658,PRD_3949,WH_070,2024-03-28,3,1756.65
SAL_00659,PRD_2925,WH_008,2022-03-02,3,461.37
SAL_00660,PRD_3099,WH_080,2022-09-12,4,2213.52
SAL_00661,PRD_4587,WH_063,2024-06-05,12,4674.36
SAL_00662,PRD_2935,WH_068,2024-03-18,5,5014.7
SAL_00663,PRD_0502,WH_064,2022-08-16,8,1759.6
SAL_00664,PRD_4369,WH_075,2022-11-10,15,2083.35
SAL_00665,PRD_0360,WH_058,2023-01-02,10,390.1
SAL_00666,PRD_0600,WH_038,2024-11-19,12,
SAL_00667,PRD_0911,WH_001,2022-06-18,6,
SAL_00668,PRD_0546,WH_020,2025-07-11,18,4411.62
SAL_00669,PRD_0061,WH_045,2025-11-23,17,2625.14
SAL_00670,PRD_1860,WH_022,2025-05-27,18,4072.32
SAL_00671,PRD_2843,WH_029,2025-06-21,11,2621.63
SAL_00672,PRD_1621,WH_007,2025-01-15,1,
SAL_00673,PRD_0729,WH_079,2024-02-29,4,362.2
SAL_00674,PRD_4023,WH_008,2025-02-04,14,427.28
SAL_00675,PRD_1407,WH_005,2024-10-12,18,8783.28
SAL_00676,PRD_3673,WH_043,2022-04-25,5,1882.55
SAL_00677,PRD_0556,WH_047,2022-08-28,4,818.96
SAL_00678,PRD_1130,WH_038,2023-01-19,13,3089.97
SAL_00679,PRD_3516,WH_025,2022-11-17,17,1860.31
SAL_00680,PRD_0101,WH_074,2024-04-08,11,2393.71
SAL_00681,PRD_4209,WH_024,2023-06-28,16,4421.28
SAL_00682,PRD_1447,WH_022,2024-12-14,1,514.46
SAL_00683,PRD_4861,WH_076,2023-06-03,15,8342.7
SAL_00684,PRD_2895,WH_071,2025-06-11,8,886.64
SAL_00685,PRD_4559,WH_034,2023-01-30,1,461.03
SAL_00686,PRD_0218,WH_019,2024-08-27,18,911.88
SAL_00687,PRD_3007,WH_009,2025-06-02,20,1447.2
SAL_00688,PRD_3986,WH_063,2025-09-23,2,550.3
SAL_00689,PRD_4922,WH_056,2025-04-17,9,5956.92
SAL_00690,PRD_0110,WH_007,2023-10-03,12,2540.04
SAL_00691,PRD_0272,WH_057,2024-09-18,16,2748.0
SAL_00692,PRD_3065,WH_072,2023-12-30,13,7101.77
SAL_00693,PRD_0129,WH_004,2024-07-13,19,3730.27
SAL_00694,PRD_0038,WH_029,2025-02-03,6,880.26
SAL_00695,PRD_2232,WH_029,2023-07-21,10,2998.1
SAL_00696,PRD_2164,WH_064,2022-10-19,20,2625.0
SAL_00697,PRD_2536,WH_008,2024-05-11,6,91.68
SAL_00698,PRD_0047,WH_010,2024-07-31,13,1015.3
SAL_00699,PRD_2058,WH_027,2023-04-07,18,1020.96
SAL_00700,PRD_0917,WH_068,2022-04-10,11,
SAL_00701,PRD_3212,WH_079,2024-12-04,14,1271.62
SAL_00702,PRD_1207,WH_040,2025-07-27,20,3569.2
SAL_00703,PRD_1250,WH_011,2025-12-17,9,4451.04
SAL_00704,PRD_2713,WH_073,2025-09-14,14,1318.52
SAL_00705,PRD_2738,WH_011,2023-05-22,12,3364.2
SAL_00706,PRD_0192,WH_026,2025-03-29,15,2449.05
SAL_00707,PRD_2592,WH_057,2022-05-08,18,2877.3
SAL_00708,PRD_2727,WH_004,2023-09-22,7,2154.81
SAL_00709,PRD_1851,WH_035,2025-08-11,9,2819.88
SAL_00710,PRD_3624,WH_029,2025-11-30,2,765.22
SAL_00711,PRD_0030,WH_076,2022-09-22,13,2719.08
SAL_00712,PRD_4800,WH_040,2023-10-22,6,5429.4
SAL_00713,PRD_1346,WH_072,2023-06-29,13,5526.82
SAL_00714,PRD_2457,WH_006,2024-06-10,11,1623.6
SAL_00715,PRD_0113,WH_041,2025-06-22,4,
SAL_00716,PRD_2930,WH_053,2025-08-03,12,13013.64
SAL_00717,PRD_2226,WH_010,2024-10-01,18,2448.72
SAL_00718,PRD_4749,WH_068,2025-10-11,9,835.47
SAL_00719,PRD_1631,WH_071,2022-02-05,11,
SAL_00720,PRD_3007,WH_051,2025-02-10,5,361.8
SAL_00721,PRD_0245,WH_038,2023-05-29,18,1652.76
SAL_00722,PRD_0213,WH_053,2022-03-07,19,1940.47
SAL_00723,PRD_4552,WH_020,2022-12-28,14,5702.2
SAL_00724,PRD_0793,WH_008,2024-05-22,2,1589.9
SAL_00725,PRD_4169,WH_040,2024-11-12,18,5346.18
SAL_00726,PRD_0285,WH_035,2024-07-17,1,
SAL_00727,PRD_2644,WH_030,2023-10-03,9,1524.69
SAL_00728,PRD_2261,WH_013,2024-11-25,12,3118.08
SAL_00729,PRD_4786,WH_013,2024-07-23,18,11868.66
SAL_00730,PRD_1484,WH_079,2024-09-22,16,1939.84
SAL_00731,PRD_0160,WH_075,2023-03-21,7,
SAL_00732,PRD_1940,WH_018,2023-02-23,3,98.79
SAL_00733,PRD_3608,WH_004,2025-02-06,7,765.52
SAL_00734,PRD_0173,WH_023,2024-05-03,6,656.88
SAL_00735,PRD_0120,WH_067,2024-12-02,3,100.95
SAL_00736,PRD_3597,WH_016,2023-04-16,15,3186.15
SAL_00737,PRD_3607,WH_079,2022-08-20,3,294.6
SAL_00738,PRD_0622,WH_014,2023-03-27,10,419.0
SAL_00739,PRD_2726,WH_041,2022-05-19,19,2555.5
SAL_00740,PRD_0212,WH_080,2023-10-31,1,125.23
SAL_00741,PRD_3277,WH_009,2024-03-31,11,1904.32
SAL_00742,PRD_0985,WH_014,2024-11-30,1,578.32
SAL_00743,PRD_0716,WH_044,2022-12-12,4,
SAL_00744,PRD_2803,WH_062,2025-05-13,13,4252.95
SAL_00745,PRD_4164,WH_054,2024-03-16,1,129.77
SAL_00746,PRD_0137,WH_044,2025-09-21,1,62.66
SAL_00747,PRD_0451,WH_030,2023-01-22,1,47.5
SAL_00748,PRD_0802,WH_061,2022-03-26,8,5647.44
SAL_00749,PRD_4245,WH_010,2023-07-10,13,1835.6
SAL_00750,PRD_3995,WH_017,2022-05-14,13,871.13
SAL_00751,PRD_4143,WH_062,2024-07-21,5,121.7
SAL_00752,PRD_1358,WH_020,2023-04-08,11,2610.85
SAL_00753,PRD_0719,WH_009,2022-04-30,16,332.16
SAL_00754,PRD_0597,WH_067,2025-05-31,9,
SAL_00755,PRD_4018,WH_060,2025-01-05,11,373.45
SAL_00756,PRD_0718,WH_048,2022-12-25,8,647.04
SAL_00757,PRD_2169,WH_050,2022-01-29,2,124.78
SAL_00758,PRD_1121,WH_050,2022-08-10,2,570.34
SAL_00759,PRD_2040,WH_056,2023-09-06,16,988.48
SAL_00760,PRD_1195,WH_022,2024-08-30,2,622.98
SAL_00761,PRD_0940,WH_069,2025-11-14,12,5402.88
SAL_00762,PRD_1670,WH_019,2024-04-01,7,6298.11
SAL_00763,PRD_1128,WH_029,2022-06-28,19,7031.71
SAL_00764,PRD_3677,WH_037,2024-01-25,14,2766.96
SAL_00765,PRD_2390,WH_063,2022-01-12,7,1424.64
SAL_00766,PRD_0549,WH_030,2024-02-24,4,700.76
SAL_00767,PRD_0732,WH_037,2025-09-25,19,1882.71
SAL_00768,PRD_0177,WH_068,2022-05-28,3,578.16
SAL_00769,PRD_0965,WH_080,2025-06-05,18,7342.74
SAL_00770,PRD_2772,WH_062,2022-04-14,13,2150.72
SAL_00771,PRD_0570,WH_022,2024-08-31,10,811.6
SAL_00772,PRD_0319,WH_008,2022-04-24,15,2685.0
SAL_00773,PRD_1065,WH_053,2022-12-30,12,2177.16
SAL_00774,PRD_2532,WH_052,2025-09-21,3,129.0
SAL_00775,PRD_1935,WH_035,2023-09-07,20,3510.6
SAL_00776,PRD_1124,WH_056,2024-06-20,9,2960.91
SAL_00777,PRD_4023,WH_005,2023-05-09,10,305.2
SAL_00778,PRD_1912,WH_080,2024-08-15,12,7865.52
SAL_00779,PRD_1837,WH_035,2022-08-19,18,9300.78
SAL_00780,PRD_0105,WH_042,2025-05-23,18,2090.52
SAL_00781,PRD_2651,WH_039,2022-04-29,2,35.66
SAL_00782,PRD_1861,WH_040,2022-09-16,20,10391.4
SAL_00783,PRD_0455,WH_061,2022-12-12,12,1833.24
SAL_00784,PRD_0758,WH_005,2023-08-03,16,13927.36
SAL_00785,PRD_0630,WH_074,2022-06-02,7,1607.34
SAL_00786,PRD_0387,WH_024,2023-11-11,3,106.59
SAL_00787,PRD_1729,WH_047,2025-02-02,5,2527.8
SAL_00788,PRD_1283,WH_004,2023-05-23,17,746.13
SAL_00789,PRD_1267,WH_035,2023-09-16,20,12539.6
SAL_00790,PRD_0787,WH_064,2022-11-20,19,16703.47
SAL_00791,PRD_1734,WH_022,2022-11-14,7,2836.12
SAL_00792,PRD_2243,WH_025,2024-01-04,19,5232.98
SAL_00793,PRD_2527,WH_049,2024-07-03,14,407.54
SAL_00794,PRD_0683,WH_005,2022-02-19,15,746.7
SAL_00795,PRD_3042,WH_027,2022-07-20,13,15226.64
SAL_00796,PRD_0089,WH_061,2022-12-30,5,988.85
SAL_00797,PRD_3176,WH_051,2023-03-25,4,901.84
SAL_00798,PRD_0903,WH_040,2022-09-08,11,3315.73
SAL_00799,PRD_1316,WH_043,2025-03-01,3,223.74
SAL_00800,PRD_2391,WH_018,2025-01-25,14,349.16
SAL_00801,PRD_2523,WH_076,2025-11-02,18,1403.1
SAL_00802,PRD_1620,WH_080,2025-10-10,8,2973.04
SAL_00803,PRD_4378,WH_011,2023-03-06,1,226.4
SAL_00804,PRD_3818,WH_005,2022-10-13,9,3441.6
SAL_00805,PRD_0699,WH_012,2022-01-08,16,3985.44
SAL_00806,PRD_2427,WH_023,2024-05-10,16,2404.16
SAL_00807,PRD_3001,WH_054,2022-07-15,4,4489.32
SAL_00808,PRD_0674,WH_039,2025-05-11,16,2905.92
SAL_00809,PRD_0061,WH_004,2025-12-24,4,617.68
SAL_00810,PRD_4846,WH_036,2025-01-24,19,17577.47
SAL_00811,PRD_4718,WH_044,2024-09-01,18,8912.7
SAL_00812,PRD_1062,WH_009,2024-01-11,14,2040.08
SAL_00813,PRD_0742,WH_006,2024-06-23,3,139.35
SAL_00814,PRD_0483,WH_029,2022-08-12,3,225.84
SAL_00815,PRD_2840,WH_060,2022-05-30,6,922.14
SAL_00816,PRD_3206,WH_011,2024-10-31,4,113.6
SAL_00817,PRD_1614,WH_009,2025-09-26,15,22558.35
SAL_00818,PRD_0754,WH_067,2025-03-14,4,430.72
SAL_00819,PRD_1802,WH_018,2025-07-18,13,2769.91
SAL_00820,PRD_2111,WH_008,2024-07-20,9,1306.26
SAL_00821,PRD_2225,WH_073,2025-02-15,9,417.87
SAL_00822,PRD_1773,WH_027,2025-05-04,17,8195.36
SAL_00823,PRD_0013,WH_029,2022-11-07,18,1676.34
SAL_00824,PRD_1930,WH_078,2023-12-01,18,12580.38
SAL_00825,PRD_1202,WH_054,2024-08-23,9,929.88
SAL_00826,PRD_2283,WH_073,2025-09-20,2,63.0
SAL_00827,PRD_0229,WH_022,2025-06-15,13,1445.47
SAL_00828,PRD_4005,WH_045,2023-10-05,7,146.65
SAL_00829,PRD_3986,WH_033,2024-07-15,10,2751.5
SAL_00830,PRD_2317,WH_080,2024-09-19,18,2201.4
SAL_00831,PRD_3097,WH_035,2022-11-20,15,2777.25
SAL_00832,PRD_1742,WH_052,2025-06-22,17,2971.09
SAL_00833,PRD_2433,WH_014,2023-06-07,17,4481.37
SAL_00834,PRD_2555,WH_010,2023-05-20,6,
SAL_00835,PRD_1237,WH_007,2023-04-26,8,4723.76
SAL_00836,PRD_4752,WH_042,2024-05-31,11,11774.4
SAL_00837,PRD_2488,WH_070,2024-06-24,18,813.06
SAL_00838,PRD_4940,WH_070,2022-10-21,19,22220.5
SAL_00839,PRD_1711,WH_005,2023-08-22,3,
SAL_00840,PRD_0107,WH_062,2023-10-18,13,912.34
SAL_00841,PRD_0975,WH_071,2022-05-19,8,2830.48
SAL_00842,PRD_2700,WH_063,2024-12-11,17,2091.17
SAL_00843,PRD_4158,WH_002,2022-06-11,6,682.38
SAL_00844,PRD_2544,WH_054,2024-05-16,13,1309.1
SAL_00845,PRD_1930,WH_026,2022-09-27,2,1397.82
SAL_00846,PRD_0265,WH_056,2022-10-08,8,962.72
SAL_00847,PRD_0454,WH_033,2025-02-24,13,1866.28
SAL_00848,PRD_0176,WH_051,2022-11-11,15,1228.05
SAL_00849,PRD_2943,WH_020,2023-09-22,1,886.1
SAL_00850,PRD_3639,WH_010,2024-09-07,18,2536.02
SAL_00851,PRD_0513,WH_074,2022-04-26,11,670.67
SAL_00852,PRD_1087,WH_055,2025-09-26,17,2037.79
SAL_00853,PRD_1960,WH_076,2024-01-02,12,637.08
SAL_00854,PRD_0448,WH_063,2022-03-29,4,601.08
SAL_00855,PRD_1580,WH_016,2023-05-26,1,464.95
SAL_00856,PRD_4790,WH_054,2022-06-10,1,129.75
SAL_00857,PRD_2990,WH_041,2023-07-07,15,
SAL_00858,PRD_0521,WH_020,2023-12-19,15,
SAL_00859,PRD_0318,WH_070,2024-03-08,5,333.05
SAL_00860,PRD_1783,WH_060,2022-06-17,8,558.16
SAL_00861,PRD_4924,WH_009,2023-10-20,15,10277.25
