inventory_id,product_id,warehouse_id,stock_in_hand,damaged_units,last_updated
INV_00463,PRD_0296,WH_011,0,0.0,2024-02-23
INV_00464,PRD_1341,WH_021,88,21.0,2025-07-22
INV_00465,PRD_3452,WH_025,124,,2024-03-09
INV_00466,PRD_1396,WH_055,52,25.0,2025-11-18
INV_00467,PRD_2193,WH_065,303,0.0,
INV_00468,PRD_2714,WH_038,155,,2024-02-23
INV_00469,PRD_2829,WH_022,104,14.0,2024-07-07
INV_00470,PRD_3952,WH_007,17,15.0,2025-08-03
INV_00471,PRD_1794,WH_078,151,14.0,2024-10-02
INV_00472,PRD_0106,WH_012,251,30.0,2025-11-15
INV_00473,PRD_1482,WH_030,72,12.0,2024-10-09
INV_00474,PRD_1231,WH_002,0,0.0,2024-06-24
INV_00475,PRD_3106,WH_003,25,,2025-07-20
INV_00476,PRD_0036,WH_033,0,0.0,2025-04-22
INV_00477,PRD_1662,WH_078,70,26.0,2025-11-07
INV_00478,PRD_1197,WH_033,261,7.0,
INV_00479,PRD_0767,WH_039,0,,2025-10-18
INV_00480,PRD_1648,WH_072,46,17.0,2025-04-05
INV_00481,PRD_1137,WH_012,99,30.0,2024-04-23
INV_00482,PRD_2240,WH_052,193,9.0,2024-01-18
INV_00483,PRD_2820,WH_019,120,16.0,2025-10-12
INV_00484,PRD_0681,WH_004,42,12.0,2025-11-03
INV_00485,PRD_3440,WH_072,48,9.0,2024-06-01
INV_00486,PRD_1106,WH_007,237,4.0,2024-06-12
INV_00487,PRD_4129,WH_061,40,6.0,2025-12-01
INV_00488,PRD_4723,WH_026,35,24.0,
INV_00489,PRD_2807,WH_062,173,21.0,2024-10-27
INV_00490,PRD_4704,WH_058,0,,2024-11-05
INV_00491,PRD_2114,WH_022,103,,2025-08-23
INV_00492,PRD_4225,WH_043,57,,2025-01-08
INV_00493,PRD_1422,WH_026,94,17.0,2025-10-12
INV_00494,PRD_2822,WH_059,73,,2024-08-12
INV_00495,PRD_3546,WH_075,52,,
INV_00496,PRD_3394,WH_061,19,9.0,2024-09-21
INV_00497,PRD_2653,WH_044,172,5.0,
INV_00498,PRD_1072,WH_013,236,4.0,2025-09-12
INV_00499,PRD_0251,WH_009,9,2.0,
INV_00500,PRD_3405,WH_033,0,0.0,2025-07-04
INV_00501,PRD_3955,WH_051,120,19.0,2025-03-17
INV_00502,PRD_4953,WH_032,50,5.0,
INV_00503,PRD_2689,WH_006,88,16.0,2024-06-10
INV_00504,PRD_3343,WH_078,368,0.0,2025-05-10
INV_00505,PRD_4125,WH_067,121,26.0,2024-12-02
INV_00506,PRD_4817,WH_048,0,0.0,2024-01-04
INV_00507,PRD_2730,WH_062,100,4.0,2025-01-26
INV_00508,PRD_3721,WH_040,1,0.0,2025-04-07
INV_00509,PRD_1765,WH_042,14,13.0,2025-02-01
INV_00510,PRD_2742,WH_058,181,21.0,2025-06-18
INV_00511,PRD_1983,WH_052,144,27.0,2025-07-22
INV_00512,PRD_4909,WH_055,29,24.0,2025-02-07
INV_00513,PRD_1297,WH_032,131,2.0,2025-12-02
INV_00514,PRD_2049,WH_018,7,7.0,2024-03-12
INV_00515,PRD_2759,WH_052,55,26.0,2025-02-21
INV_00516,PRD_2713,WH_006,155,18.0,2024-06-17
INV_00517,PRD_2310,WH_061,241,16.0,2024-08-24
INV_00518,PRD_1092,WH_027,92,5.0,2025-09-23
INV_00519,PRD_4494,WH_067,50,26.0,2025-03-24
INV_00520,PRD_0642,WH_012,63,24.0,2024-03-25
INV_00521,PRD_4986,WH_050,51,11.0,2025-12-08
INV_00522,PRD_1080,WH_029,40,10.0,2025-03-27
INV_00523,PRD_3788,WH_029,89,11.0,2025-03-16
INV_00524,PRD_2954,WH_019,31,22.0,2025-12-04
INV_00525,PRD_0723,WH_013,18,9.0,2025-02-12
INV_00526,PRD_2461,WH_052,72,0.0,2025-07-06
INV_00527,PRD_2942,WH_075,211,8.0,2024-12-05
INV_00528,PRD_3215,WH_047,194,18.0,2024-07-10
INV_00529,PRD_1807,WH_067,43,30.0,2025-11-11
INV_00530,PRD_2420,WH_038,56,19.0,2025-08-19
INV_00531,PRD_2190,WH_052,125,29.0,
INV_00532,PRD_2297,WH_079,113,16.0,2025-08-18
INV_00533,PRD_2976,WH_040,27,8.0,2024-08-16
INV_00534,PRD_4688,WH_005,166,15.0,2025-04-23
INV_00535,PRD_1046,WH_070,113,23.0,2024-07-20
INV_00536,PRD_3845,WH_064,78,25.0,2024-08-10
INV_00537,PRD_3276,WH_050,195,20.0,2024-05-14
INV_00538,PRD_0521,WH_079,235,9.0,
INV_00539,PRD_3861,WH_001,76,8.0,
INV_00540,PRD_2976,WH_039,23,6.0,2024-05-06
INV_00541,PRD_0407,WH_070,381,18.0,
INV_00542,PRD_4093,WH_004,0,0.0,2025-11-25
INV_00543,PRD_2251,WH_022,105,7.0,2025-03-02
INV_00544,PRD_3225,WH_066,94,13.0,2025-05-22
INV_00545,PRD_0944,WH_065,47,2.0,2024-04-22
INV_00546,PRD_3777,WH_028,60,17.0,2024-09-03
INV_00547,PRD_3238,WH_042,96,3.0,2025-06-01
INV_00548,PRD_4961,WH_054,9,8.0,
INV_00549,PRD_0907,WH_075,45,15.0,2025-07-04
INV_00550,PRD_0151,WH_032,3,2.0,2025-01-18
INV_00551,PRD_2686,WH_046,109,10.0,2024-01-18
INV_00552,PRD_1362,WH_056,109,25.0,2025-09-07
INV_00553,PRD_2822,WH_044,39,13.0,2025-08-15
INV_00554,PRD_4625,WH_015,250,11.0,2025-09-02
INV_00555,PRD_1849,WH_063,44,23.0,2024-05-05
INV_00556,PRD_2978,WH_064,0,0.0,2025-05-18
INV_00557,PRD_0860,WH_050,296,4.0,2024-03-17
INV_00558,PRD_3789,WH_067,43,17.0,2025-12-14
INV_00559,PRD_0905,WH_020,372,29.0,2025-02-07
INV_00560,PRD_3603,WH_054,273,27.0,
INV_00561,PRD_3051,WH_077,86,24.0,2025-09-27
INV_00562,PRD_0806,WH_019,145,16.0,2024-01-16
INV_00563,PRD_3854,WH_008,44,24.0,2025-07-15
INV_00564,PRD_4789,WH_071,62,18.0,2024-09-05
INV_00565,PRD_2173,WH_006,334,27.0,2024-06-11
INV_00566,PRD_1568,WH_010,74,12.0,2025-10-20
INV_00567,PRD_1399,WH_035,17,4.0,2024-01-01
INV_00568,PRD_3344,WH_017,27,4.0,2024-07-16
INV_00569,PRD_3966,WH_074,82,30.0,2025-02-13
INV_00570,PRD_1049,WH_018,115,20.0,2025-11-26
INV_00571,PRD_2246,WH_061,67,1.0,2025-08-22
INV_00572,PRD_1695,WH_013,76,19.0,2024-09-10
INV_00573,PRD_2149,WH_044,99,13.0,2025-03-04
INV_00574,PRD_4839,WH_042,71,23.0,2024-12-09
INV_00575,PRD_4473,WH_010,43,22.0,2024-02-04
INV_00576,PRD_1130,WH_050,0,0.0,2024-08-04
INV_00577,PRD_2375,WH_058,42,,2024-04-19
INV_00578,PRD_3902,WH_047,16,9.0,2025-02-14
INV_00579,PRD_2706,WH_070,249,9.0,2025-08-01
INV_00580,PRD_0932,WH_025,174,7.0,2025-03-18
INV_00581,PRD_0400,WH_057,587,20.0,2024-05-13
INV_00582,PRD_0277,WH_080,201,6.0,2025-07-27
INV_00583,PRD_1302,WH_024,9,5.0,2025-01-09
INV_00584,PRD_4214,WH_058,29,,2024-05-07
INV_00585,PRD_0881,WH_022,133,3.0,2025-10-04
INV_00586,PRD_3403,WH_069,85,4.0,2025-04-06
INV_00587,PRD_0868,WH_055,249,7.0,2024-02-18
INV_00588,PRD_4255,WH_019,23,0.0,2024-12-11
INV_00589,PRD_4498,WH_015,227,2.0,2024-09-08
INV_00590,PRD_0235,WH_009,0,0.0,2024-01-25
INV_00591,PRD_3480,WH_012,106,9.0,2024-03-13
INV_00592,PRD_2331,WH_051,230,,2024-10-20
INV_00593,PRD_1146,WH_029,147,17.0,2025-10-06
INV_00594,PRD_0761,WH_035,40,4.0,2024-06-07
INV_00595,PRD_3112,WH_053,61,15.0,2024-12-12
INV_00596,PRD_2163,WH_046,149,22.0,
INV_00597,PRD_1587,WH_054,25,,2024-09-05
INV_00598,PRD_0354,WH_076,541,22.0,2025-02-19
INV_00599,PRD_2476,WH_010,0,0.0,2025-02-26
INV_00600,PRD_2793,WH_075,113,17.0,2024-06-05
INV_00601,PRD_1811,WH_011,154,30.0,2025-05-02
INV_00602,PRD_2320,WH_071,231,11.0,2024-03-27
INV_00603,PRD_3080,WH_008,93,,2024-11-21
INV_00604,PRD_2743,WH_019,0,0.0,2024-09-06
INV_00605,PRD_3518,WH_028,100,,2024-10-25
INV_00606,PRD_4067,WH_072,73,5.0,2025-04-12
INV_00607,PRD_4090,WH_067,105,17.0,2025-03-03
INV_00608,PRD_0029,WH_072,40,21.0,2024-09-01
INV_00609,PRD_0978,WH_007,429,14.0,2024-05-20
INV_00610,PRD_4450,WH_048,31,24.0,2024-09-20
INV_00611,PRD_1774,WH_077,209,24.0,2025-01-21
INV_00612,PRD_2037,WH_069,1,1.0,2025-12-21
INV_00613,PRD_1147,WH_055,107,26.0,2024-02-06
INV_00614,PRD_4732,WH_045,223,2.0,
INV_00615,PRD_2882,WH_064,118,4.0,2025-02-15
INV_00616,PRD_2906,WH_002,79,19.0,2025-04-07
INV_00617,PRD_1693,WH_027,102,27.0,2024-10-16
INV_00618,PRD_4637,WH_046,25,9.0,2024-06-20
INV_00619,PRD_0349,WH_022,535,6.0,2025-11-17
INV_00620,PRD_4072,WH_013,71,30.0,2025-12-26
INV_00621,PRD_3197,WH_031,87,5.0,2024-05-27
INV_00622,PRD_3716,WH_052,0,0.0,2025-03-08
INV_00623,PRD_2242,WH_069,265,29.0,
INV_00624,PRD_0824,WH_070,207,30.0,2024-09-03
INV_00625,PRD_3534,WH_006,76,25.0,2025-04-04
INV_00626,PRD_3872,WH_041,100,2.0,2024-09-11
INV_00627,PRD_0231,WH_043,27,25.0,2025-12-16
INV_00628,PRD_3182,WH_016,148,9.0,2025-07-05
INV_00629,PRD_2943,WH_013,150,28.0,2024-05-06
INV_00630,PRD_0252,WH_065,216,12.0,2025-01-21
INV_00631,PRD_0481,WH_013,323,0.0,2024-10-15
INV_00632,PRD_1056,WH_027,201,13.0,2024-07-22
INV_00633,PRD_3374,WH_074,203,7.0,2025-04-20
INV_00634,PRD_2208,WH_035,78,,
INV_00635,PRD_2446,WH_014,291,29.0,2025-11-17
INV_00636,PRD_3094,WH_011,73,27.0,2025-07-14
INV_00637,PRD_2928,WH_026,243,16.0,2025-12-16
INV_00638,PRD_3881,WH_012,12,11.0,2025-12-05
INV_00639,PRD_3835,WH_058,125,,2025-07-23
INV_00640,PRD_0168,WH_050,96,,2024-09-22
INV_00641,PRD_2713,WH_022,140,8.0,2024-04-02
INV_00642,PRD_1184,WH_029,13,2.0,2025-04-10
INV_00643,PRD_3850,WH_079,80,27.0,2025-03-08
INV_00644,PRD_2151,WH_037,31,3.0,2025-07-14
INV_00645,PRD_1087,WH_001,0,0.0,2024-05-05
INV_00646,PRD_3584,WH_063,236,28.0,2024-10-15
INV_00647,PRD_2257,WH_063,134,16.0,2024-08-06
INV_00648,PRD_3056,WH_014,192,2.0,2025-05-13
INV_00649,PRD_1785,WH_043,0,0.0,2024-11-01
INV_00650,PRD_2951,WH_032,19,19.0,2025-12-08
INV_00651,PRD_0851,WH_052,47,10.0,2025-01-16
INV_00652,PRD_0980,WH_052,197,6.0,2025-05-04
INV_00653,PRD_3528,WH_016,143,7.0,2025-03-25
INV_00654,PRD_0798,WH_006,240,3.0,2024-05-27
INV_00655,PRD_3520,WH_043,143,9.0,2024-11-10
INV_00656,PRD_2508,WH_003,46,5.0,2024-02-10
INV_00657,PRD_3937,WH_041,144,7.0,2025-10-13
INV_00658,PRD_1002,WH_058,89,9.0,2025-06-12
INV_00659,PRD_0673,WH_069,247,,2025-05-19
INV_00660,PRD_2006,WH_059,0,0.0,2024-01-01
INV_00661,PRD_0313,WH_070,101,13.0,2025-09-09
INV_00662,PRD_4634,WH_049,109,2.0,
INV_00663,PRD_3350,WH_048,193,17.0,2024-03-17
INV_00664,PRD_1711,WH_057,15,,2025-04-17
INV_00665,PRD_3066,WH_060,185,1.0,2025-05-16
INV_00666,PRD_1891,WH_074,27,27.0,2025-10-14
INV_00667,PRD_4432,WH_012,118,5.0,2025-07-25
INV_00668,PRD_2778,WH_045,72,24.0,2024-12-18
INV_00669,PRD_1653,WH_064,29,17.0,2025-02-22
INV_00670,PRD_2908,WH_020,274,2.0,2024-08-08
INV_00671,PRD_1540,WH_072,23,11.0,2025-04-09
INV_00672,PRD_1525,WH_059,51,16.0,2025-01-15
INV_00673,PRD_0345,WH_030,0,0.0,
INV_00674,PRD_2619,WH_012,71,,2024-04-24
INV_00675,PRD_0237,WH_019,34,,2024-06-20
INV_00676,PRD_4291,WH_018,93,14.0,2024-10-19
INV_00677,PRD_3031,WH_074,11,11.0,2024-03-20
INV_00678,PRD_1375,WH_043,0,,2025-05-03
INV_00679,PRD_0867,WH_055,5,3.0,2024-07-09
INV_00680,PRD_3006,WH_061,199,24.0,2025-06-12
INV_00681,PRD_4876,WH_034,136,,2024-10-09
INV_00682,PRD_0037,WH_062,20,4.0,2024-05-08
INV_00683,PRD_2215,WH_063,72,13.0,2025-06-17
INV_00684,PRD_2585,WH_076,169,25.0,2025-12-06
INV_00685,PRD_4115,WH_056,0,0.0,2025-12-11
INV_00686,PRD_1053,WH_038,191,22.0,2025-09-24
INV_00687,PRD_0931,WH_061,379,27.0,
INV_00688,PRD_3769,WH_018,111,1.0,2024-06-02
INV_00689,PRD_0644,WH_006,0,0.0,2025-04-15
INV_00690,PRD_4372,WH_015,10,2.0,2025-12-13
INV_00691,PRD_2639,WH_029,306,23.0,2024-06-02
INV_00692,PRD_0919,WH_076,245,26.0,2024-06-25
INV_00693,PRD_2674,WH_034,199,20.0,2024-10-05
INV_00694,PRD_0231,WH_021,41,6.0,2024-04-23
INV_00695,PRD_1312,WH_034,50,5.0,2025-12-08
INV_00696,PRD_1967,WH_080,107,17.0,2025-11-20
INV_00697,PRD_1510,WH_058,53,10.0,2025-08-15
INV_00698,PRD_3095,WH_018,35,,2024-01-03
INV_00699,PRD_0818,WH_048,45,8.0,
INV_00700,PRD_3200,WH_060,141,22.0,2024-01-26
INV_00701,PRD_1503,WH_054,35,,
INV_00702,PRD_0266,WH_018,190,13.0,2025-03-01
INV_00703,PRD_2604,WH_049,0,0.0,2025-09-24
INV_00704,PRD_0371,WH_043,170,23.0,
INV_00705,PRD_2424,WH_015,32,16.0,2024-10-05
INV_00706,PRD_0021,WH_058,126,5.0,2025-07-19
INV_00707,PRD_2442,WH_012,182,13.0,2024-07-17
INV_00708,PRD_1564,WH_059,42,26.0,2024-02-18
INV_00709,PRD_4636,WH_068,198,0.0,2025-02-04
INV_00710,PRD_1494,WH_010,43,3.0,2024-09-17
INV_00711,PRD_4862,WH_068,41,22.0,2025-12-21
INV_00712,PRD_2739,WH_050,228,2.0,2024-10-15
INV_00713,PRD_1353,WH_032,7,3.0,2025-01-17
INV_00714,PRD_3870,WH_038,126,3.0,2025-06-23
INV_00715,PRD_2581,WH_041,25,8.0,2025-12-21
INV_00716,PRD_2201,WH_079,242,18.0,2024-06-17
INV_00717,PRD_4270,WH_011,273,2.0,2024-07-07
INV_00718,PRD_3259,WH_038,48,0.0,2024-09-08
INV_00719,PRD_2996,WH_065,24,23.0,2025-08-19
INV_00720,PRD_2624,WH_054,167,,2024-04-27
INV_00721,PRD_3797,WH_045,38,24.0,2024-11-05
INV_00722,PRD_2093,WH_034,33,18.0,2024-09-16
INV_00723,PRD_4738,WH_031,150,10.0,2024-10-02
INV_00724,PRD_1134,WH_020,178,4.0,2024-07-25
INV_00725,PRD_2888,WH_051,29,7.0,2024-02-12
INV_00726,PRD_1668,WH_027,24,7.0,2024-03-25
INV_00727,PRD_1420,WH_054,10,7.0,2025-05-22
INV_00728,PRD_3669,WH_036,115,9.0,2024-08-11
INV_00729,PRD_2221,WH_029,75,29.0,2024-05-16
INV_00730,PRD_0656,WH_001,173,16.0,2024-10-07
INV_00731,PRD_2275,WH_001,17,10.0,2025-09-27
INV_00732,PRD_1009,WH_043,241,18.0,2025-05-11
INV_00733,PRD_1660,WH_042,19,6.0,2024-10-22
INV_00734,PRD_2444,WH_021,494,10.0,2024-12-04
INV_00735,PRD_1782,WH_037,40,8.0,2025-09-11
INV_00736,PRD_2311,WH_028,109,19.0,2025-07-04
INV_00737,PRD_1162,WH_079,0,0.0,2025-10-24
INV_00738,PRD_2207,WH_033,1,1.0,2025-12-19
INV_00739,PRD_4759,WH_042,37,29.0,2025-08-11
INV_00740,PRD_4185,WH_018,186,3.0,2024-04-12
INV_00741,PRD_0770,WH_080,260,21.0,2024-05-10
INV_00742,PRD_2296,WH_009,66,23.0,2025-07-08
INV_00743,PRD_3246,WH_005,52,7.0,2024-06-03
INV_00744,PRD_0718,WH_034,56,7.0,2024-07-10
INV_00745,PRD_3502,WH_070,34,,2025-01-26
INV_00746,PRD_2677,WH_020,246,17.0,2025-08-12
INV_00747,PRD_1808,WH_064,0,0.0,2024-05-16
INV_00748,PRD_2264,WH_069,205,,2024-01-22
INV_00749,PRD_2729,WH_004,225,19.0,2025-03-14
INV_00750,PRD_4841,WH_044,115,18.0,2025-02-04
INV_00751,PRD_0848,WH_015,33,10.0,2024-02-27
INV_00752,PRD_4119,WH_054,45,16.0,2024-02-21
INV_00753,PRD_2290,WH_062,95,30.0,2024-06-20
INV_00754,PRD_3869,WH_025,100,7.0,2024-01-20
INV_00755,PRD_4314,WH_057,13,4.0,2025-05-16
INV_00756,PRD_3837,WH_065,21,15.0,2025-12-13
INV_00757,PRD_0188,WH_057,66,30.0,2024-01-05
INV_00758,PRD_1652,WH_014,37,23.0,2024-03-09
INV_00759,PRD_1744,WH_010,44,26.0,2025-03-18
INV_00760,PRD_2218,WH_020,15,3.0,2024-12-18
INV_00761,PRD_3771,WH_066,52,4.0,2025-12-08
INV_00762,PRD_2739,WH_040,99,18.0,2024-10-17
INV_00763,PRD_3290,WH_077,71,26.0,2024-02-19
INV_00764,PRD_2543,WH_029,0,0.0,2025-02-02
INV_00765,PRD_2619,WH_069,0,0.0,2025-11-06
INV_00766,PRD_3336,WH_051,70,26.0,2025-09-08
INV_00767,PRD_3847,WH_037,146,23.0,2025-05-09
INV_00768,PRD_3103,WH_005,53,22.0,2025-07-04
INV_00769,PRD_0408,WH_052,25,6.0,2025-04-05
INV_00770,PRD_2294,WH_022,89,9.0,2025-01-15
INV_00771,PRD_3282,WH_033,202,14.0,2025-01-21
INV_00772,PRD_1009,WH_074,72,6.0,2024-02-12
INV_00773,PRD_0834,WH_041,40,7.0,2025-06-03
INV_00774,PRD_4582,WH_014,210,,2025-05-21
INV_00775,PRD_1234,WH_068,13,8.0,
INV_00776,PRD_2731,WH_064,41,15.0,2025-02-19
INV_00777,PRD_1375,WH_032,58,15.0,2025-05-23
INV_00778,PRD_4274,WH_077,64,,2024-08-17
INV_00779,PRD_3183,WH_037,29,16.0,2024-10-13
INV_00780,PRD_1849,WH_046,58,21.0,2024-07-05
INV_00781,PRD_2633,WH_077,137,17.0,2025-01-07
INV_00782,PRD_3695,WH_003,172,12.0,2025-04-03
INV_00783,PRD_1477,WH_053,8,3.0,2025-09-17
INV_00784,PRD_0034,WH_010,36,5.0,2025-06-06
INV_00785,PRD_3332,WH_038,10,,
INV_00786,PRD_3687,WH_001,117,5.0,2024-02-12
INV_00787,PRD_2961,WH_071,54,26.0,2025-01-15
INV_00788,PRD_1806,WH_080,57,0.0,2024-03-12
INV_00789,PRD_2309,WH_075,28,6.0,2024-12-26
INV_00790,PRD_2784,WH_035,194,14.0,2025-11-14
INV_00791,PRD_3254,WH_070,43,24.0,2024-03-12
INV_00792,PRD_2841,WH_065,104,18.0,2025-04-04
INV_00793,PRD_4521,WH_031,19,5.0,2024-11-25
INV_00794,PRD_2368,WH_065,444,2.0,2024-09-12
INV_00795,PRD_0911,WH_049,166,16.0,2024-12-25
INV_00796,PRD_1083,WH_058,119,3.0,2025-02-08
INV_00797,PRD_2735,WH_030,187,12.0,2024-09-06
INV_00798,PRD_0102,WH_020,140,6.0,2025-05-06
INV_00799,PRD_1270,WH_037,67,16.0,2024-12-25
INV_00800,PRD_3427,WH_072,329,20.0,2024-08-27
INV_00801,PRD_2210,WH_077,27,12.0,2025-07-25
INV_00802,PRD_3545,WH_058,194,27.0,2024-06-04
INV_00803,PRD_3523,WH_034,236,27.0,2024-01-04
INV_00804,PRD_0631,WH_064,454,28.0,2025-04-01
INV_00805,PRD_0204,WH_042,214,12.0,2025-12-27
INV_00806,PRD_4732,WH_072,157,8.0,2024-07-13
INV_00807,PRD_0301,WH_016,54,1.0,2024-02-07
INV_00808,PRD_0373,WH_045,256,18.0,
INV_00809,PRD_1710,WH_040,135,26.0,2025-11-09
INV_00810,PRD_3807,WH_072,59,3.0,2024-01-11
INV_00811,PRD_1780,WH_062,2,2.0,2024-02-22
INV_00812,PRD_0453,WH_022,93,25.0,
INV_00813,PRD_3380,WH_004,26,25.0,2024-01-24
INV_00814,PRD_2012,WH_049,56,,2024-05-06
INV_00815,PRD_3757,WH_027,73,10.0,2025-08-20
INV_00816,PRD_1397,WH_049,2,2.0,
INV_00817,PRD_2377,WH_009,21,14.0,2024-06-05
INV_00818,PRD_1948,WH_019,67,10.0,2024-03-09
INV_00819,PRD_1681,WH_073,79,18.0,2024-02-07
INV_00820,PRD_1119,WH_076,63,9.0,2025-01-06
INV_00821,PRD_4924,WH_053,81,,2024-02-06
INV_00822,PRD_4798,WH_075,11,2.0,2025-03-15
INV_00823,PRD_3063,WH_032,72,21.0,2024-04-17
INV_00824,PRD_0401,WH_067,429,20.0,2024-08-08
INV_00825,PRD_3179,WH_071,178,23.0,2025-10-07
INV_00826,PRD_4437,WH_023,80,,2024-11-24
INV_00827,PRD_3530,WH_051,237,,2025-02-22
INV_00828,PRD_2207,WH_018,52,18.0,2024-06-10
INV_00829,PRD_0954,WH_056,60,1.0,
INV_00830,PRD_3834,WH_074,94,21.0,2025-07-02
INV_00831,PRD_0645,WH_013,157,17.0,
INV_00832,PRD_1004,WH_047,148,7.0,
INV_00833,PRD_4689,WH_049,0,0.0,2025-01-20
INV_00834,PRD_2131,WH_008,118,24.0,2024-12-27
INV_00835,PRD_2870,WH_068,46,28.0,2025-03-05
INV_00836,PRD_1760,WH_046,14,11.0,2024-01-24
INV_00837,PRD_4759,WH_019,105,14.0,2025-12-02
INV_00838,PRD_3823,WH_072,152,24.0,2024-05-12
INV_00839,PRD_4300,WH_006,65,16.0,2025-08-17
INV_00840,PRD_0460,WH_057,106,16.0,2024-11-23
INV_00841,PRD_3326,WH_037,194,1.0,2024-02-22
INV_00842,PRD_0461,WH_037,119,23.0,2025-01-11
INV_00843,PRD_0539,WH_054,62,26.0,2025-09-14
INV_00844,PRD_4812,WH_072,67,24.0,
INV_00845,PRD_4877,WH_050,323,0.0,
INV_00846,PRD_4469,WH_034,265,12.0,2024-10-06
INV_00847,PRD_4379,WH_014,111,5.0,2025-03-13
INV_00848,PRD_2161,WH_059,147,12.0,2025-09-13
INV_00849,PRD_1742,WH_039,61,28.0,2025-05-20
INV_00850,PRD_2463,WH_027,211,8.0,2024-09-13
INV_00851,PRD_2479,WH_034,256,13.0,2024-09-26
INV_00852,PRD_4498,WH_047,164,24.0,2024-08-17
INV_00853,PRD_2187,WH_004,100,9.0,2025-04-12
INV_00854,PRD_4793,WH_007,21,14.0,2025-10-15
INV_00855,PRD_3621,WH_053,0,0.0,2025-01-15
INV_00856,PRD_0370,WH_020,246,4.0,
INV_00857,PRD_3210,WH_028,88,,2024-10-26
INV_00858,PRD_0452,WH_054,0,0.0,2024-10-22
INV_00859,PRD_2550,WH_053,0,0.0,2025-04-13
INV_00860,PRD_3846,WH_038,59,22.0,2024-06-18
INV_00861,PRD_4024,WH_053,93,20.0,2024-12-16
INV_00862,PRD_0668,WH_068,86,,2025-06-19
INV_00863,PRD_4659,WH_071,77,0.0,2024-04-20
INV_00864,PRD_1548,WH_030,85,1.0,2025-08-06
INV_00865,PRD_3249,WH_021,28,2.0,2024-01-12
INV_00866,PRD_0186,WH_027,83,18.0,
INV_00867,PRD_4594,WH_018,24,15.0,2024-04-27
INV_00868,PRD_0670,WH_014,172,30.0,2025-02-04
INV_00869,PRD_0623,WH_041,196,27.0,
INV_00870,PRD_3528,WH_074,58,,2025-05-22
INV_00871,PRD_0391,WH_002,307,5.0,2025-06-25
INV_00872,PRD_4074,WH_017,35,25.0,2025-08-24
INV_00873,PRD_3665,WH_049,59,14.0,2025-03-21
INV_00874,PRD_1283,WH_001,51,19.0,2025-01-09
INV_00875,PRD_1790,WH_023,36,17.0,2025-02-11
INV_00876,PRD_3072,WH_003,72,16.0,2024-02-15
INV_00877,PRD_0469,WH_047,162,15.0,2024-09-01
INV_00878,PRD_2719,WH_038,218,17.0,2024-06-08
INV_00879,PRD_4814,WH_019,130,24.0,2025-02-12
INV_00880,PRD_1473,WH_028,48,,
INV_00881,PRD_1364,WH_029,0,0.0,
INV_00882,PRD_2618,WH_028,114,20.0,2025-02-06
INV_00883,PRD_0036,WH_050,0,0.0,2025-12-04
INV_00884,PRD_0114,WH_013,5,5.0,
INV_00885,PRD_3418,WH_011,177,2.0,2024-08-19
INV_00886,PRD_3645,WH_076,84,10.0,2025-10-26
INV_00887,PRD_2448,WH_062,274,19.0,2025-04-08
INV_00888,PRD_1469,WH_033,19,15.0,2024-05-18
INV_00889,PRD_3328,WH_021,42,3.0,2024-09-02
INV_00890,PRD_2935,WH_056,9,8.0,2025-11-13
INV_00891,PRD_0248,WH_015,64,8.0,2025-04-02
INV_00892,PRD_4574,WH_046,22,14.0,2024-06-11
INV_00893,PRD_0477,WH_003,359,26.0,2025-04-17
INV_00894,PRD_3819,WH_067,53,18.0,2024-11-13
INV_00895,PRD_1501,WH_064,44,27.0,2024-02-18
INV_00896,PRD_0742,WH_057,37,12.0,2024-08-24
INV_00897,PRD_3141,WH_003,28,11.0,2024-02-13
INV_00898,PRD_2708,WH_056,4,1.0,2024-05-18
INV_00899,PRD_0767,WH_038,0,0.0,2025-12-02
INV_00900,PRD_3421,WH_061,89,7.0,2025-07-03
INV_00901,PRD_0323,WH_008,240,3.0,2024-07-04
INV_00902,PRD_1223,WH_051,9,6.0,
INV_00903,PRD_1456,WH_018,143,,2024-09-13
INV_00904,PRD_1378,WH_006,160,12.0,2024-01-15
INV_00905,PRD_2892,WH_026,62,17.0,2024-04-20
INV_00906,PRD_3090,WH_058,25,9.0,2025-06-08
INV_00907,PRD_0161,WH_064,28,12.0,2024-01-01
INV_00908,PRD_0526,WH_019,187,3.0,2024-04-01
INV_00909,PRD_0760,WH_074,122,11.0,2024-03-15
INV_00910,PRD_1138,WH_034,21,9.0,2024-08-03
INV_00911,PRD_3785,WH_021,73,14.0,2024-10-22
INV_00912,PRD_1624,WH_031,114,30.0,2024-03-21
INV_00913,PRD_1307,WH_080,20,11.0,2024-11-08
INV_00914,PRD_1991,WH_036,64,17.0,2025-07-01
INV_00915,PRD_3888,WH_034,88,11.0,2024-02-17
INV_00916,PRD_1164,WH_013,105,6.0,2025-06-22
INV_00917,PRD_3175,WH_020,8,4.0,2024-10-07
INV_00918,PRD_3340,WH_022,36,24.0,
INV_00919,PRD_0480,WH_018,327,2.0,2024-01-19
INV_00920,PRD_1891,WH_057,98,,2024-11-24
INV_00921,PRD_2573,WH_050,233,15.0,2025-03-23
INV_00922,PRD_4174,WH_022,81,20.0,2025-09-16
INV_00923,PRD_0676,WH_046,217,6.0,2024-04-13
INV_00924,PRD_0347,WH_008,212,,2024-11-17
