product_id,product_name,category_id,supplier_id,unit_price,reorder_level,shelf_life_days
PRD_0315,UrbanBasket Crackers Regular 200ml,CAT_002,SUP_039,49.73,178,67
PRD_0316,HappyHome Trail Mix Value Pack 100g,CAT_002,SUP_091,159.61,79,126
PRD_0317,ComfortLine Popcorn Classic 1L,CAT_002,SUP_177,100.6,154,117
PRD_0318,EliteOne Namkeen Fresh 12pcs,CAT_002,SUP_033,66.61,99,189
PRD_0319,HappyHome Puffs Value Pack 1kg,CAT_002,SUP_144,179,31,161
PRD_0320,HappyHome Namkeen Premium 12pcs,CAT_002,SUP_090,104.82,127,89
PRD_0321,HealthySip Cookies Daily 500g,CAT_002,SUP_052,66.71,179,103
PRD_0322,GlowCare Namkeen Fresh 500g,CAT_002,SUP_175,25.09,106,90
PRD_0323,SmartLife Cookies Max 2kg,CAT_002,SUP_169,138.32,84,165
PRD_0324,NutriMax Popcorn Value Pack 750g,CAT_002,SUP_027,26.43,150,114
PRD_0325,HealthySip Trail Mix Premium 200ml,CAT_002,SUP_167,138.55,174,203
PRD_0326,HealthySip Popcorn Regular 24pcs,CAT_002,SUP_033,123.03,32,203
PRD_0327,PureLeaf Crackers Classic 2kg,CAT_002,SUP_168,75.03,52,151
PRD_0328,CarePlus Cookies Lite 12pcs,CAT_002,SUP_003,175.61,147,64
PRD_0329,GoodStore Crackers Daily 1L,CAT_002,SUP_118,135.32,137,
PRD_0330,SmartLife Puffs Family Pack 250g,CAT_002,SUP_064,153.15,178,143
PRD_0331,GlowCare Namkeen Family Pack 1L,CAT_002,SUP_046,116.01,61,220
PRD_0332,PureLeaf Trail Mix Max 750g,CAT_002,SUP_118,113.44,67,
PRD_0333,HealthySip Popcorn Lite 200ml,CAT_002,SUP_118,30,180,173
PRD_0334,NutriMax Cookies Lite 250g,CAT_002,SUP_118,68.08,134,144
PRD_0335,HealthySip Trail Mix Fresh 250g,CAT_002,SUP_098,68.87,104,
PRD_0336,FamilyChoice Chips Premium 100g,CAT_002,SUP_193,77.49,180,
PRD_0337,FreshCo Chips Lite 2kg,CAT_002,SUP_028,112.1,84,65
PRD_0338,UrbanBasket Namkeen Lite 12pcs,CAT_002,SUP_144,166.3,172,145
PRD_0339,FamilyChoice Namkeen Regular 200ml,CAT_002,SUP_020,106.32,41,108
PRD_0340,ComfortLine Trail Mix Max 200ml,CAT_002,SUP_003,29.78,111,232
PRD_0341,GoodStore Chips Plus 500ml,CAT_002,SUP_144,74.71,163,
PRD_0342,FamilyChoice Chips Value Pack 12pcs,CAT_002,SUP_169,144.31,43,132
PRD_0343,FreshCo Crackers Plus 500ml,CAT_002,SUP_167,64.83,95,
PRD_0344,SwiftCart Namkeen Fresh 200g,CAT_002,SUP_150,128.14,49,69
PRD_0345,HappyHome Namkeen Fresh 1L,CAT_002,SUP_094,149.82,54,113
PRD_0346,NutriMax Cookies Plus 750g,CAT_002,SUP_039,63.33,124,73
PRD_0347,GlowCare Crackers Daily 200ml,CAT_002,SUP_079,33.66,109,113
PRD_0348,CarePlus Popcorn Premium 750g,CAT_002,SUP_098,150.99,160,228
PRD_0349,DailyDrop Cookies Plus 200g,CAT_002,SUP_091,150.28,170,176
PRD_0350,GoodStore Puffs Classic 200ml,CAT_002,SUP_028,30.7,178,84
PRD_0351,ValueMart Chips Max 200g,CAT_002,SUP_159,49.53,41,91
PRD_0352,PureLeaf Popcorn Premium 1L,CAT_002,SUP_007,30.75,121,
PRD_0353,CarePlus Chips Daily 500g,CAT_002,SUP_042,169.2,49,205
PRD_0354,DailyDrop Crackers Value Pack 200g,CAT_002,SUP_169,57.22,163,219
PRD_0355,DailyDrop Trail Mix Regular 250g,CAT_002,SUP_003,46.73,159,119
PRD_0356,EliteOne Namkeen Plus 250g,CAT_002,SUP_177,72.02,60,
PRD_0357,ValueMart Crackers Family Pack 1L,CAT_002,SUP_168,142.73,39,148
PRD_0358,GlowCare Cookies Fresh 6pcs,CAT_002,SUP_064,19.89,40,237
PRD_0359,PrimePick Puffs Premium 24pcs,CAT_002,SUP_106,19.82,85,142
PRD_0360,NutriMax Popcorn Premium 100g,CAT_002,SUP_159,39.01,178,132
PRD_0361,UrbanBasket Namkeen Daily 1kg,CAT_002,SUP_059,143.06,144,66
PRD_0362,ComfortLine Trail Mix Regular 2kg,CAT_002,SUP_003,127.67,126,63
PRD_0363,QuickNest Popcorn Max 24pcs,CAT_002,SUP_046,117.64,69,76
PRD_0364,NutriMax Namkeen Plus 500ml,CAT_002,SUP_159,49.55,153,111
PRD_0365,EliteOne Namkeen Plus 6pcs,CAT_002,SUP_039,39.54,153,225
PRD_0366,ComfortLine Cookies Family Pack 750g,CAT_002,SUP_052,82.43,92,175
PRD_0367,UrbanBasket Chips Lite 750g,CAT_002,SUP_091,78.82,36,214
PRD_0368,PrimePick Popcorn Plus 12pcs,CAT_002,SUP_175,80.4,43,145
PRD_0369,SwiftCart Crackers Classic 200g,CAT_002,SUP_054,173.85,159,121
PRD_0370,NutriMax Puffs Value Pack 24pcs,CAT_002,SUP_140,91.83,108,208
PRD_0371,UrbanBasket Namkeen Plus 250g,CAT_002,SUP_040,139.25,87,179
PRD_0372,GoodStore Trail Mix Plus 500ml,CAT_002,SUP_140,101,94,72
PRD_0373,UrbanBasket Chips Fresh 1kg,CAT_002,SUP_039,12.06,111,232
PRD_0374,ComfortLine Trail Mix Regular 24pcs,CAT_002,SUP_091,17.25,168,208
PRD_0375,SmartLife Chips Plus 2kg,CAT_002,SUP_059,153.54,146,85
PRD_0376,GoodStore Chips Daily 500g,CAT_002,SUP_007,31.62,63,111
PRD_0377,GlowCare Namkeen Lite 250g,CAT_002,SUP_186,51.39,111,239
PRD_0378,QuickNest Crackers Lite 200ml,CAT_002,SUP_177,156.13,71,80
PRD_0379,KitchenPro Namkeen Plus 750g,CAT_002,SUP_054,172.56,142,164
PRD_0380,UrbanBasket Puffs Value Pack 1kg,CAT_002,SUP_079,27.37,149,
PRD_0381,HealthySip Popcorn Daily 1L,CAT_002,SUP_111,170.28,159,119
PRD_0382,SwiftCart Puffs Value Pack 250g,CAT_002,SUP_144,22.99,126,69
PRD_0383,PureLeaf Puffs Plus 1L,CAT_002,SUP_167,168.15,50,87
PRD_0384,PureLeaf Cookies Regular 200ml,CAT_002,SUP_159,118.32,63,67
PRD_0385,ComfortLine Cookies Value Pack 250g,CAT_002,SUP_175,162.17,108,204
PRD_0386,HappyHome Trail Mix Regular 200ml,CAT_002,SUP_038,21.33,117,232
PRD_0387,PureLeaf Puffs Max 750g,CAT_002,SUP_168,35.53,116,160
PRD_0388,CarePlus Cookies Plus 1kg,CAT_002,SUP_186,18.13,116,102
PRD_0389,GlowCare Cookies Premium 1kg,CAT_002,SUP_168,122.04,46,
PRD_0390,EliteOne Namkeen Lite 500ml,CAT_002,SUP_121,96.46,87,218
PRD_0391,GoodStore Cookies Max 100g,CAT_002,SUP_052,60.41,168,239
PRD_0392,MunchTime Namkeen Value Pack 24pcs,CAT_002,SUP_057,141.69,164,87
PRD_0393,KitchenPro Chips Max 6pcs,CAT_002,SUP_095,70.32,34,64
PRD_0394,SmartLife Popcorn Value Pack 500g,CAT_002,SUP_193,122.25,125,67
PRD_0395,KitchenPro Namkeen Plus 24pcs,CAT_002,SUP_177,55.06,67,170
PRD_0396,ComfortLine Puffs Daily 200ml,CAT_002,SUP_200,23.97,110,195
PRD_0397,FamilyChoice Trail Mix Plus 12pcs,CAT_002,SUP_169,140.77,102,237
PRD_0398,NutriMax Chips Fresh 12pcs,CAT_002,SUP_069,11.77,65,185
PRD_0399,UrbanBasket Popcorn Family Pack 200g,CAT_002,SUP_193,54.32,134,
PRD_0400,NutriMax Popcorn Daily 250g,CAT_002,SUP_029,173.17,148,173
PRD_0401,GlowCare Trail Mix Regular 24pcs,CAT_002,SUP_058,64.78,169,150
PRD_0402,SwiftCart Puffs Premium 100g,CAT_002,SUP_094,176.59,147,72
PRD_0403,FamilyChoice Namkeen Fresh 12pcs,CAT_002,SUP_086,109.01,124,203
PRD_0404,EliteOne Trail Mix Max 500g,CAT_002,SUP_027,148,153,70
PRD_0405,MunchTime Puffs Daily 24pcs,CAT_002,SUP_057,17.44,46,
PRD_0406,PrimePick Trail Mix Classic 1kg,CAT_002,SUP_042,111.75,88,137
PRD_0407,SmartLife Chips Premium 2kg,CAT_002,SUP_010,84.7,143,81
PRD_0408,PrimePick Cookies Value Pack 1kg,CAT_002,SUP_064,56.54,61,238
PRD_0409,HappyHome Puffs Max 500ml,CAT_002,SUP_171,160.78,149,208
PRD_0410,SwiftCart Puffs Max 200ml,CAT_002,SUP_175,58.6,61,
PRD_0411,SmartLife Chips Premium 100g,CAT_002,SUP_003,159.48,41,234
PRD_0412,PureLeaf Cookies Premium 6pcs,CAT_002,SUP_121,52.88,170,208
PRD_0413,ValueMart Cookies Family Pack 12pcs,CAT_002,SUP_007,176.33,75,163
PRD_0414,GoodStore Namkeen Regular 250g,CAT_002,SUP_086,104.83,180,145
PRD_0415,MunchTime Puffs Plus 500g,CAT_002,SUP_028,138.04,118,81
PRD_0416,ValueMart Namkeen Plus 6pcs,CAT_002,SUP_200,101.72,42,
PRD_0417,ComfortLine Chips Max 500g,CAT_002,SUP_179,32.39,56,109
PRD_0418,GlowCare Puffs Family Pack 100g,CAT_002,SUP_033,46.3,180,147
PRD_0419,UrbanBasket Crackers Premium 1L,CAT_002,SUP_167,68.21,51,230
PRD_0420,GoodStore Cookies Regular 250g,CAT_002,SUP_175,138.89,126,62
PRD_0421,MunchTime Namkeen Value Pack 200g,CAT_002,SUP_193,60.58,48,82
PRD_0422,HealthySip Cookies Regular 500ml,CAT_002,SUP_069,127.11,68,
PRD_0423,ComfortLine Puffs Daily 2kg,CAT_002,SUP_010,118.17,157,
PRD_0424,NutriMax Crackers Daily 200ml,CAT_002,SUP_038,37.34,173,131
PRD_0425,SmartLife Cookies Daily 1L,CAT_002,SUP_039,51.94,34,62
PRD_0426,PrimePick Popcorn Premium 1kg,CAT_002,SUP_079,178.61,133,123
PRD_0427,SwiftCart Crackers Regular 250g,CAT_002,SUP_057,146.01,39,208
PRD_0428,FamilyChoice Namkeen Plus 2kg,CAT_002,SUP_069,134.62,95,228
PRD_0429,EliteOne Namkeen Plus 2kg,CAT_002,SUP_038,73.79,166,223
PRD_0430,GoodStore Puffs Lite 12pcs,CAT_002,SUP_086,10.89,119,117
PRD_0431,HealthySip Namkeen Lite 750g,CAT_002,SUP_038,16,43,180
PRD_0432,MunchTime Crackers Classic 1L,CAT_002,SUP_171,172.87,150,79
PRD_0433,HealthySip Chips Family Pack 250g,CAT_002,SUP_091,65.58,99,115
PRD_0434,FamilyChoice Trail Mix Max 6pcs,CAT_002,SUP_105,95.35,161,170
PRD_0435,HealthySip Popcorn Max 2kg,CAT_002,SUP_046,86.26,49,197
PRD_0436,UrbanBasket Namkeen Classic 1L,CAT_002,SUP_058,160.65,66,113
PRD_0437,CarePlus Cookies Classic 750g,CAT_002,SUP_186,128.26,178,97
PRD_0438,GoodStore Namkeen Lite 750g,CAT_002,SUP_059,38.37,86,232
PRD_0439,EliteOne Puffs Max 12pcs,CAT_002,SUP_086,25.81,148,130
PRD_0440,SwiftCart Trail Mix Premium 1L,CAT_002,SUP_186,91.77,43,62
PRD_0441,GoodStore Cookies Fresh 1kg,CAT_002,SUP_185,21.03,109,114
PRD_0442,MunchTime Chips Family Pack 500ml,CAT_002,SUP_159,129.5,149,83
PRD_0443,CarePlus Chips Classic 750g,CAT_002,SUP_040,125,111,206
PRD_0444,NutriMax Crackers Max 200g,CAT_002,SUP_010,55.87,89,206
PRD_0445,CarePlus Cookies Daily 500g,CAT_002,SUP_057,94.7,139,209
PRD_0446,ComfortLine Crackers Plus 6pcs,CAT_002,SUP_142,128.22,105,89
PRD_0447,PrimePick Trail Mix Family Pack 24pcs,CAT_002,SUP_033,176.93,146,218
PRD_0448,DailyDrop Cookies Regular 1L,CAT_002,SUP_169,150.27,48,235
PRD_0449,ComfortLine Crackers Lite 500ml,CAT_002,SUP_175,73.49,123,172
PRD_0450,SmartLife Popcorn Daily 750g,CAT_002,SUP_186,83.78,175,122
PRD_0451,FamilyChoice Cookies Premium 6pcs,CAT_002,SUP_095,47.5,76,116
PRD_0452,KitchenPro Cookies Value Pack 100g,CAT_002,SUP_098,168.63,74,220
PRD_0453,PrimePick Namkeen Lite 500g,CAT_002,SUP_052,81.61,33,207
PRD_0454,CarePlus Crackers Plus 24pcs,CAT_002,SUP_046,143.56,172,106
PRD_0455,EliteOne Namkeen Value Pack 6pcs,CAT_002,SUP_028,152.77,104,162
PRD_0456,GlowCare Puffs Premium 200ml,CAT_002,SUP_028,107.22,173,128
PRD_0457,UrbanBasket Cookies Fresh 2kg,CAT_002,SUP_090,41.36,90,
PRD_0458,NutriMax Crackers Max 200ml,CAT_002,SUP_175,66.87,136,172
PRD_0459,FreshCo Trail Mix Premium 24pcs,CAT_002,SUP_118,109.59,147,140
PRD_0460,NutriMax Puffs Fresh 200g,CAT_002,SUP_200,168.03,80,
PRD_0461,KitchenPro Namkeen Max 500g,CAT_002,SUP_186,54.08,75,213
PRD_0462,SmartLife Crackers Fresh 1kg,CAT_002,SUP_168,158.36,122,
PRD_0463,EliteOne Namkeen Regular 200ml,CAT_002,SUP_121,41.64,78,208
PRD_0464,DailyDrop Cookies Premium 100g,CAT_002,SUP_028,87.89,34,159
PRD_0465,MunchTime Cookies Premium 100g,CAT_002,SUP_142,32.69,33,185
PRD_0466,MunchTime Puffs Plus 100g,CAT_002,SUP_111,133.75,158,83
PRD_0467,PrimePick Popcorn Value Pack 6pcs,CAT_002,SUP_142,134.02,99,100
PRD_0468,QuickNest Cookies Regular 200g,CAT_002,SUP_094,37.01,89,167
PRD_0469,NutriMax Chips Lite 6pcs,CAT_002,SUP_020,33.01,60,143
PRD_0470,SmartLife Puffs Family Pack 12pcs,CAT_002,SUP_159,121.68,65,217
PRD_0471,UrbanBasket Popcorn Premium 12pcs,CAT_002,SUP_144,58.07,135,217
PRD_0472,HealthySip Namkeen Lite 200g,CAT_002,SUP_179,16.17,164,222
PRD_0473,FamilyChoice Namkeen Max 6pcs,CAT_002,SUP_144,56.85,43,179
PRD_0474,PureLeaf Chips Plus 200g,CAT_002,SUP_057,175.72,173,165
PRD_0475,HealthySip Namkeen Family Pack 200g,CAT_002,SUP_091,153.61,99,103
PRD_0476,SwiftCart Chips Regular 200g,CAT_002,SUP_027,36.58,136,143
PRD_0477,PrimePick Crackers Lite 2kg,CAT_002,SUP_098,115.35,136,80
PRD_0478,PrimePick Popcorn Fresh 200g,CAT_002,SUP_168,100.51,36,129
PRD_0479,ComfortLine Chips Lite 6pcs,CAT_002,SUP_040,162.97,177,202
PRD_0480,HappyHome Crackers Lite 6pcs,CAT_002,SUP_105,159.96,178,229
PRD_0481,MunchTime Trail Mix Premium 500g,CAT_002,SUP_140,150.74,149,187
PRD_0482,SwiftCart Namkeen Plus 1L,CAT_002,SUP_171,116.15,87,80
PRD_0483,PureLeaf Tea Drink Lite 24pcs,CAT_003,SUP_046,75.28,27,176
PRD_0484,UrbanBasket Water Fresh 500g,CAT_003,SUP_010,61.55,112,138
PRD_0485,FreshCo Iced Tea Value Pack 6pcs,CAT_003,SUP_030,124.02,113,174
PRD_0486,ComfortLine Coffee Drink Family Pack 500ml,CAT_003,SUP_156,158,145,258
PRD_0487,DailyDrop Water Family Pack 24pcs,CAT_003,SUP_066,20.18,141,216
PRD_0488,SwiftCart Tea Drink Max 500g,CAT_003,SUP_198,73.98,95,175
PRD_0489,FreshCo Coffee Drink Regular 1kg,CAT_003,SUP_200,146.89,105,241
PRD_0490,EliteOne Tea Drink Regular 2kg,CAT_003,SUP_001,41.97,122,117
PRD_0491,ValueMart Energy Drink Max 24pcs,CAT_003,SUP_198,184.86,65,256
PRD_0492,EliteOne Juice Classic 200g,CAT_003,SUP_149,181.34,41,187
PRD_0493,DailyDrop Soda Plus 100g,CAT_003,SUP_012,34.21,94,187
PRD_0494,FamilyChoice Water Plus 24pcs,CAT_003,SUP_187,128.9,109,94
PRD_0495,GlowCare Energy Drink Fresh 200g,CAT_003,SUP_001,237.24,136,146
PRD_0496,PrimePick Coffee Drink Premium 750g,CAT_003,SUP_028,172.22,122,233
PRD_0497,FamilyChoice Juice Lite 500g,CAT_003,SUP_001,111.76,149,256
PRD_0498,GlowCare Water Premium 1L,CAT_003,SUP_028,143.18,112,257
PRD_0499,KitchenPro Energy Drink Family Pack 12pcs,CAT_003,SUP_018,41.3,83,
PRD_0500,UrbanBasket Soda Premium 2kg,CAT_003,SUP_148,244.84,139,152
PRD_0501,ComfortLine Coffee Drink Value Pack 100g,CAT_003,SUP_199,131.86,56,224
PRD_0502,FreshCo Juice Lite 12pcs,CAT_003,SUP_103,219.95,50,216
PRD_0503,HealthySip Soda Fresh 1kg,CAT_003,SUP_176,193.23,140,232
PRD_0504,QuickNest Iced Tea Regular 250g,CAT_003,SUP_200,63.15,109,168
PRD_0505,QuickNest Energy Drink Premium 12pcs,CAT_003,SUP_085,221.7,116,103
PRD_0506,KitchenPro Water Fresh 750g,CAT_003,SUP_198,71.12,129,257
PRD_0507,EliteOne Water Premium 6pcs,CAT_003,SUP_066,246.47,50,202
PRD_0508,FamilyChoice Tea Drink Classic 1kg,CAT_003,SUP_066,21.38,49,220
PRD_0509,EliteOne Iced Tea Regular 250g,CAT_003,SUP_138,228.67,121,131
PRD_0510,SwiftCart Water Premium 1L,CAT_003,SUP_067,131.99,30,256
PRD_0511,FamilyChoice Energy Drink Classic 100g,CAT_003,SUP_103,169.34,113,212
PRD_0512,DailyDrop Soda Regular 200ml,CAT_003,SUP_179,104.4,43,140
PRD_0513,ValueMart Soda Fresh 100g,CAT_003,SUP_193,60.97,36,163
PRD_0514,PureLeaf Soda Plus 500g,CAT_003,SUP_153,37.1,148,130
PRD_0515,UrbanBasket Water Regular 1L,CAT_003,SUP_131,150.73,109,161
PRD_0516,DailyDrop Coffee Drink Family Pack 250g,CAT_003,SUP_176,202.51,71,232
PRD_0517,GlowCare Juice Max 200g,CAT_003,SUP_010,230.05,128,131
PRD_0518,SmartLife Iced Tea Premium 1kg,CAT_003,SUP_134,120.19,94,101
PRD_0519,FreshCo Tea Drink Family Pack 1kg,CAT_003,SUP_010,54.02,104,220
PRD_0520,SmartLife Coffee Drink Daily 12pcs,CAT_003,SUP_046,100.33,51,203
PRD_0521,NutriMax Tea Drink Max 1L,CAT_003,SUP_008,54.68,126,250
PRD_0522,GoodStore Energy Drink Family Pack 24pcs,CAT_003,SUP_174,155.56,143,97
PRD_0523,KitchenPro Juice Family Pack 100g,CAT_003,SUP_001,225.09,148,265
PRD_0524,FreshCo Water Classic 1kg,CAT_003,SUP_179,50.74,28,199
PRD_0525,SmartLife Iced Tea Family Pack 200g,CAT_003,SUP_176,34.61,56,226
PRD_0526,KitchenPro Soda Classic 200ml,CAT_003,SUP_174,203.85,70,208
PRD_0527,QuickNest Energy Drink Classic 200g,CAT_003,SUP_067,242.27,87,198
PRD_0528,FamilyChoice Iced Tea Regular 2kg,CAT_003,SUP_148,246.27,45,247
PRD_0529,UrbanBasket Energy Drink Premium 1L,CAT_003,SUP_012,164.15,28,245
PRD_0530,GlowCare Soda Daily 200g,CAT_003,SUP_190,222.25,119,148
PRD_0531,KitchenPro Juice Lite 6pcs,CAT_003,SUP_046,53.12,51,
PRD_0532,QuickNest Water Plus 1kg,CAT_003,SUP_153,146.54,121,114
PRD_0533,MunchTime Water Family Pack 750g,CAT_003,SUP_198,208.4,50,215
PRD_0534,PrimePick Soda Daily 24pcs,CAT_003,SUP_165,104.07,123,98
PRD_0535,SwiftCart Soda Max 250g,CAT_003,SUP_148,207.48,74,223
PRD_0536,KitchenPro Water Fresh 200g,CAT_003,SUP_089,181.91,68,210
PRD_0537,HappyHome Iced Tea Value Pack 200ml,CAT_003,SUP_148,125.72,71,197
PRD_0538,SwiftCart Water Lite 200g,CAT_003,SUP_028,122.93,109,220
PRD_0539,ComfortLine Iced Tea Family Pack 100g,CAT_003,SUP_153,221.76,54,
PRD_0540,UrbanBasket Soda Family Pack 12pcs,CAT_003,SUP_089,41.54,114,250
PRD_0541,FamilyChoice Tea Drink Value Pack 100g,CAT_003,SUP_149,71.37,76,123
PRD_0542,ValueMart Iced Tea Plus 100g,CAT_003,SUP_099,96.77,71,171
PRD_0543,GoodStore Coffee Drink Premium 500g,CAT_003,SUP_148,190.97,81,112
PRD_0544,PrimePick Juice Classic 200g,CAT_003,SUP_018,160.92,46,106
PRD_0545,CarePlus Iced Tea Family Pack 250g,CAT_003,SUP_156,212.74,35,183
PRD_0546,UrbanBasket Water Daily 1L,CAT_003,SUP_149,245.09,59,122
PRD_0547,UrbanBasket Iced Tea Premium 100g,CAT_003,SUP_008,44.67,40,251
PRD_0548,MunchTime Energy Drink Lite 24pcs,CAT_003,SUP_090,91.4,64,245
PRD_0549,PureLeaf Iced Tea Classic 200g,CAT_003,SUP_148,175.19,94,237
PRD_0550,ValueMart Juice Plus 1L,CAT_003,SUP_156,68.39,96,176
PRD_0551,FreshCo Tea Drink Plus 2kg,CAT_003,SUP_199,33.11,91,93
PRD_0552,HappyHome Water Value Pack 250g,CAT_003,SUP_068,218.6,71,127
PRD_0553,PrimePick Tea Drink Daily 100g,CAT_003,SUP_046,99.69,45,146
PRD_0554,SmartLife Energy Drink Plus 200ml,CAT_003,SUP_134,86.43,70,231
PRD_0555,DailyDrop Tea Drink Value Pack 200g,CAT_003,SUP_179,227.35,41,128
PRD_0556,KitchenPro Soda Fresh 500g,CAT_003,SUP_046,204.74,148,166
PRD_0557,GoodStore Energy Drink Classic 24pcs,CAT_003,SUP_179,226.23,139,223
PRD_0558,NutriMax Iced Tea Fresh 200ml,CAT_003,SUP_066,172.62,47,180
PRD_0559,EliteOne Water Regular 500ml,CAT_003,SUP_179,106.59,70,127
PRD_0560,ValueMart Water Regular 100g,CAT_003,SUP_067,68.28,141,161
PRD_0561,QuickNest Juice Max 100g,CAT_003,SUP_176,45.28,43,119
PRD_0562,EliteOne Water Lite 500g,CAT_003,SUP_165,203.55,147,173
PRD_0563,CarePlus Soda Fresh 750g,CAT_003,SUP_018,19.23,64,177
PRD_0564,CarePlus Iced Tea Plus 1L,CAT_003,SUP_089,21.39,126,
PRD_0565,ValueMart Iced Tea Family Pack 250g,CAT_003,SUP_153,216.71,107,199
PRD_0566,NutriMax Iced Tea Classic 1L,CAT_003,SUP_089,229.03,66,108
PRD_0567,EliteOne Coffee Drink Daily 250g,CAT_003,SUP_008,204.15,108,262
PRD_0568,HealthySip Iced Tea Value Pack 500ml,CAT_003,SUP_199,241.26,87,162
PRD_0569,DailyDrop Tea Drink Classic 200g,CAT_003,SUP_067,86.62,143,
PRD_0570,CarePlus Coffee Drink Fresh 100g,CAT_003,SUP_049,81.16,71,231
PRD_0571,PureLeaf Juice Family Pack 1L,CAT_003,SUP_200,66.33,77,150
PRD_0572,ValueMart Water Regular 24pcs,CAT_003,SUP_018,31.06,105,119
PRD_0573,PrimePick Juice Lite 1L,CAT_003,SUP_131,25.84,57,209
PRD_0574,FamilyChoice Iced Tea Premium 1kg,CAT_003,SUP_081,81.7,38,142
PRD_0575,GlowCare Energy Drink Premium 1L,CAT_003,SUP_112,84.85,83,167
PRD_0576,PureLeaf Water Lite 250g,CAT_003,SUP_187,189.65,92,157
PRD_0577,HealthySip Iced Tea Regular 6pcs,CAT_003,SUP_199,221.15,26,194
PRD_0578,GoodStore Energy Drink Daily 12pcs,CAT_003,SUP_089,92.65,110,258
PRD_0579,EliteOne Soda Plus 250g,CAT_003,SUP_028,247.42,79,105
PRD_0580,SmartLife Energy Drink Lite 250g,CAT_003,SUP_103,71.28,137,265
PRD_0581,EliteOne Energy Drink Daily 2kg,CAT_003,SUP_072,23.15,59,100
PRD_0582,ComfortLine Soda Daily 1kg,CAT_003,SUP_067,248.93,74,
PRD_0583,EliteOne Energy Drink Max 200g,CAT_003,SUP_174,29.96,44,190
PRD_0584,UrbanBasket Water Regular 500g,CAT_003,SUP_153,155.76,57,226
PRD_0585,UrbanBasket Soda Regular 12pcs,CAT_003,SUP_099,172.26,105,154
PRD_0586,QuickNest Juice Family Pack 500g,CAT_003,SUP_198,20.91,111,264
PRD_0587,QuickNest Water Premium 24pcs,CAT_003,SUP_103,34.32,78,165
PRD_0588,GlowCare Juice Plus 200ml,CAT_003,SUP_138,124.14,39,194
PRD_0589,HealthySip Tea Drink Regular 2kg,CAT_003,SUP_001,95.09,76,
PRD_0590,SwiftCart Tea Drink Daily 200ml,CAT_003,SUP_067,55.09,45,140
PRD_0591,MunchTime Soda Classic 200g,CAT_003,SUP_010,119.63,145,246
PRD_0592,PureLeaf Juice Premium 750g,CAT_003,SUP_198,165.31,79,181
PRD_0593,ValueMart Water Lite 2kg,CAT_003,SUP_198,39.49,46,
PRD_0594,UrbanBasket Coffee Drink Daily 1kg,CAT_003,SUP_049,129.6,110,251
PRD_0595,FreshCo Energy Drink Lite 2kg,CAT_003,SUP_187,126.13,129,90
PRD_0596,DailyDrop Soda Regular 200g,CAT_003,SUP_030,78.21,62,95
PRD_0597,KitchenPro Soda Fresh 12pcs,CAT_003,SUP_001,224.5,106,234
PRD_0598,SmartLife Water Family Pack 750g,CAT_003,SUP_165,24.35,30,116
PRD_0599,GlowCare Juice Fresh 1L,CAT_003,SUP_066,47.91,148,195
PRD_0600,DailyDrop Soda Classic 1kg,CAT_003,SUP_187,243.31,117,198
PRD_0601,SmartLife Juice Daily 6pcs,CAT_003,SUP_049,128.28,64,
PRD_0602,SwiftCart Soda Family Pack 100g,CAT_003,SUP_138,158.53,133,173
PRD_0603,SmartLife Energy Drink Max 200g,CAT_003,SUP_131,63.64,37,138
PRD_0604,GlowCare Water Max 200ml,CAT_003,SUP_149,16.8,86,
PRD_0605,GoodStore Juice Lite 2kg,CAT_003,SUP_081,23.63,148,186
PRD_0606,NutriMax Tea Drink Max 250g,CAT_003,SUP_072,94.63,109,266
PRD_0607,MunchTime Water Value Pack 200ml,CAT_003,SUP_067,66.35,130,196
PRD_0608,QuickNest Iced Tea Classic 1L,CAT_003,SUP_174,25.43,129,
PRD_0609,SwiftCart Iced Tea Regular 200g,CAT_003,SUP_001,206.92,73,130
PRD_0610,EliteOne Tea Drink Fresh 500g,CAT_003,SUP_018,207.28,45,140
PRD_0611,GlowCare Iced Tea Plus 500ml,CAT_003,SUP_001,221.77,79,130
PRD_0612,HealthySip Energy Drink Family Pack 1L,CAT_003,SUP_049,21.97,88,100
PRD_0613,UrbanBasket Water Classic 2kg,CAT_003,SUP_012,25.54,35,
PRD_0614,FamilyChoice Coffee Drink Daily 24pcs,CAT_003,SUP_174,233.42,69,
PRD_0615,MunchTime Juice Lite 250g,CAT_003,SUP_030,106.62,43,165
PRD_0616,HappyHome Iced Tea Classic 250g,CAT_003,SUP_187,222.33,85,198
PRD_0617,KitchenPro Juice Lite 500g,CAT_003,SUP_149,157.86,136,250
PRD_0618,UrbanBasket Water Plus 200g,CAT_003,SUP_134,208.59,127,97
PRD_0619,GoodStore Tea Drink Value Pack 1kg,CAT_003,SUP_176,217.78,70,176
PRD_0620,FreshCo Tea Drink Daily 24pcs,CAT_003,SUP_176,183.63,71,266
PRD_0621,KitchenPro Iced Tea Plus 200g,CAT_003,SUP_174,156.89,106,
PRD_0622,EliteOne Soda Daily 1L,CAT_003,SUP_165,41.9,118,250
PRD_0623,EliteOne Juice Premium 24pcs,CAT_003,SUP_010,122.22,106,236
PRD_0624,GoodStore Iced Tea Plus 1kg,CAT_003,SUP_149,155.14,64,173
PRD_0625,HealthySip Tea Drink Daily 1L,CAT_003,SUP_049,226.58,100,211
