po_id,product_id,supplier_id,warehouse_id,order_date,expected_date,received_date,order_qty,received_qty
PO_00278,PRD_4646,SUP_020,WH_054,2023-04-06,2023-04-08,2023-04-08,294,294.0
PO_00279,PRD_4616,SUP_004,WH_007,2023-10-15,2023-10-28,,436,
PO_00280,PRD_1822,SUP_120,WH_050,2025-10-21,2025-11-03,2025-11-03,273,273.0
PO_00281,PRD_2965,SUP_078,WH_062,2023-11-14,2023-11-15,2023-11-15,468,468.0
PO_00282,PRD_0829,SUP_199,WH_076,2023-10-10,2023-10-11,,274,
PO_00283,PRD_2623,SUP_004,WH_065,2024-01-11,2024-01-24,2024-01-28,34,22.0
PO_00284,PRD_4528,SUP_102,WH_039,2023-02-24,2023-03-03,2023-03-05,206,172.0
PO_00285,PRD_3090,SUP_146,WH_063,2022-07-16,2022-07-30,2022-07-30,336,255.0
PO_00286,PRD_2541,SUP_119,WH_056,2025-03-26,2025-04-01,2025-04-01,160,160.0
PO_00287,PRD_2196,SUP_152,WH_051,2025-08-05,2025-08-14,2025-08-14,410,410.0
PO_00288,PRD_0146,SUP_012,WH_029,2024-06-19,2024-07-02,2024-07-02,174,174.0
PO_00289,PRD_3033,SUP_116,WH_047,2025-09-23,2025-10-02,2025-10-02,132,132.0
PO_00290,PRD_2380,SUP_177,WH_050,2025-09-10,2025-09-11,2025-09-11,389,389.0
PO_00291,PRD_1322,SUP_114,WH_008,2022-11-04,2022-11-15,2022-11-21,140,128.0
PO_00292,PRD_4898,SUP_012,WH_003,2025-10-08,2025-10-21,2025-10-26,378,326.0
PO_00293,PRD_0778,SUP_160,WH_049,2025-06-16,2025-06-21,,226,
PO_00294,PRD_2852,SUP_024,WH_014,2023-05-08,2023-05-17,2023-05-17,28,28.0
PO_00295,PRD_4948,SUP_178,WH_001,2022-09-05,2022-09-13,2022-09-13,294,287.0
PO_00296,PRD_4865,SUP_175,WH_015,2025-02-12,2025-02-16,2025-02-16,99,99.0
PO_00297,PRD_0265,SUP_042,WH_059,2022-05-03,2022-05-04,2022-05-04,218,161.0
PO_00298,PRD_4739,SUP_167,WH_021,2024-08-16,2024-08-19,2024-08-19,180,180.0
PO_00299,PRD_3877,SUP_069,WH_046,2022-08-02,2022-08-16,2022-08-16,329,329.0
PO_00300,PRD_0772,SUP_050,WH_051,2024-06-10,2024-06-13,2024-06-13,182,182.0
PO_00301,PRD_4221,SUP_194,WH_037,2023-07-19,2023-07-25,,335,
PO_00302,PRD_1608,SUP_155,WH_078,2023-02-19,2023-02-20,2023-02-20,143,143.0
PO_00303,PRD_4407,SUP_001,WH_072,2023-01-23,2023-01-30,2023-01-30,343,343.0
PO_00304,PRD_1349,SUP_061,WH_002,2024-06-03,2024-06-15,,350,
PO_00305,PRD_1165,SUP_199,WH_001,2023-03-09,2023-03-10,2023-03-10,451,451.0
PO_00306,PRD_4553,SUP_129,WH_063,2023-05-26,2023-05-29,2023-05-31,34,21.0
PO_00307,PRD_1863,SUP_101,WH_050,2023-04-23,2023-04-27,,192,
PO_00308,PRD_2781,SUP_093,WH_030,2022-08-02,2022-08-05,2022-08-05,466,466.0
PO_00309,PRD_2420,SUP_089,WH_012,2024-04-27,2024-05-04,2024-05-04,224,224.0
PO_00310,PRD_3843,SUP_042,WH_015,2024-08-09,2024-08-10,2024-08-10,248,248.0
PO_00311,PRD_3587,SUP_043,WH_038,2022-09-03,2022-09-12,2022-09-12,58,41.0
PO_00312,PRD_2430,SUP_161,WH_047,2025-01-27,2025-02-01,2025-02-01,157,157.0
PO_00313,PRD_4587,SUP_117,WH_007,2022-01-19,2022-01-31,,69,
PO_00314,PRD_0408,SUP_064,WH_019,2022-02-20,2022-02-26,,435,
PO_00315,PRD_0152,SUP_142,WH_055,2022-11-01,2022-11-10,2022-11-10,398,398.0
PO_00316,PRD_3855,SUP_148,WH_026,2023-11-11,2023-11-14,,120,
PO_00317,PRD_2582,SUP_138,WH_055,2022-04-22,2022-04-30,2022-04-30,243,243.0
PO_00318,PRD_3679,SUP_190,WH_018,2023-08-22,2023-08-24,2023-08-24,418,418.0
PO_00319,PRD_0761,SUP_146,WH_005,2024-04-12,2024-04-26,2024-04-26,496,496.0
PO_00320,PRD_4633,SUP_059,WH_067,2023-04-25,2023-04-28,2023-04-28,224,224.0
PO_00321,PRD_0465,SUP_142,WH_067,2025-03-13,2025-03-22,2025-03-27,370,370.0
PO_00322,PRD_2435,SUP_158,WH_057,2023-09-16,2023-09-30,2023-10-06,172,172.0
PO_00323,PRD_3428,SUP_009,WH_001,2023-07-02,2023-07-09,2023-07-09,279,229.0
PO_00324,PRD_0486,SUP_156,WH_055,2023-09-22,2023-09-24,,23,
PO_00325,PRD_0105,SUP_184,WH_022,2022-07-23,2022-07-26,,25,
PO_00326,PRD_1421,SUP_171,WH_047,2024-05-23,2024-05-29,2024-06-05,249,249.0
PO_00327,PRD_1657,SUP_196,WH_011,2022-12-01,2022-12-14,2022-12-17,429,429.0
PO_00328,PRD_3688,SUP_180,WH_054,2022-02-26,2022-03-04,2022-03-06,221,221.0
PO_00329,PRD_0231,SUP_073,WH_074,2025-06-21,2025-07-03,2025-07-03,90,90.0
PO_00330,PRD_4029,SUP_114,WH_048,2023-08-26,2023-09-06,2023-09-06,276,257.0
PO_00331,PRD_3182,SUP_027,WH_032,2024-08-16,2024-08-28,2024-08-28,257,257.0
PO_00332,PRD_0297,SUP_029,WH_045,2024-10-10,2024-10-22,,293,
PO_00333,PRD_4501,SUP_135,WH_035,2023-02-05,2023-02-13,2023-02-13,368,368.0
PO_00334,PRD_3651,SUP_065,WH_025,2023-04-03,2023-04-11,2023-04-11,402,402.0
PO_00335,PRD_3327,SUP_161,WH_080,2025-09-11,2025-09-16,2025-09-16,323,318.0
PO_00336,PRD_4450,SUP_142,WH_021,2025-06-20,2025-06-29,2025-06-29,62,62.0
PO_00337,PRD_2900,SUP_200,WH_056,2024-02-11,2024-02-15,2024-02-15,107,77.0
PO_00338,PRD_0499,SUP_018,WH_049,2024-02-04,2024-02-10,2024-02-10,96,96.0
PO_00339,PRD_3349,SUP_180,WH_062,2023-03-09,2023-03-15,2023-03-15,138,138.0
PO_00340,PRD_2914,SUP_033,WH_049,2024-01-26,2024-02-09,2024-02-14,88,88.0
PO_00341,PRD_4548,SUP_061,WH_034,2022-12-01,2022-12-13,2022-12-13,132,92.0
PO_00342,PRD_0637,SUP_199,WH_040,2025-10-07,2025-10-08,2025-10-08,74,74.0
PO_00343,PRD_4699,SUP_135,WH_075,2024-08-04,2024-08-12,2024-08-12,433,433.0
PO_00344,PRD_0128,SUP_073,WH_075,2024-06-15,2024-06-27,2024-06-27,420,381.0
PO_00345,PRD_3539,SUP_032,WH_016,2025-06-07,2025-06-21,,239,
PO_00346,PRD_0068,SUP_184,WH_019,2025-05-21,2025-05-24,2025-05-24,197,197.0
PO_00347,PRD_0878,SUP_171,WH_033,2025-11-02,2025-11-08,2025-11-08,90,90.0
PO_00348,PRD_1255,SUP_161,WH_042,2023-11-09,2023-11-14,,174,
PO_00349,PRD_2733,SUP_004,WH_019,2023-04-27,2023-05-10,2023-05-18,194,194.0
PO_00350,PRD_4437,SUP_131,WH_053,2022-04-08,2022-04-15,,474,
PO_00351,PRD_2764,SUP_073,WH_073,2022-05-20,2022-06-01,2022-06-03,169,169.0
PO_00352,PRD_1001,SUP_019,WH_073,2024-11-06,2024-11-18,2024-11-18,471,471.0
PO_00353,PRD_2859,SUP_079,WH_024,2024-04-06,2024-04-11,2024-04-11,226,226.0
PO_00354,PRD_4954,SUP_092,WH_006,2024-01-22,2024-01-23,2024-01-23,402,402.0
PO_00355,PRD_0124,SUP_065,WH_056,2023-09-16,2023-09-24,2023-09-24,297,297.0
PO_00356,PRD_4435,SUP_070,WH_029,2022-11-04,2022-11-05,2022-11-05,328,328.0
PO_00357,PRD_4320,SUP_077,WH_038,2025-08-03,2025-08-06,2025-08-11,62,62.0
PO_00358,PRD_3890,SUP_011,WH_060,2022-09-15,2022-09-26,2022-09-26,319,319.0
PO_00359,PRD_0534,SUP_165,WH_075,2023-11-21,2023-11-30,,23,
PO_00360,PRD_1008,SUP_073,WH_003,2024-09-06,2024-09-18,2024-09-18,442,442.0
PO_00361,PRD_0832,SUP_018,WH_075,2022-04-02,2022-04-08,2022-04-08,100,100.0
PO_00362,PRD_3974,SUP_121,WH_038,2022-11-07,2022-11-10,2022-11-10,158,158.0
PO_00363,PRD_2854,SUP_026,WH_036,2023-04-18,2023-04-24,2023-05-02,122,122.0
PO_00364,PRD_0954,SUP_130,WH_040,2023-07-19,2023-07-23,2023-07-23,257,257.0
PO_00365,PRD_3556,SUP_069,WH_061,2025-07-01,2025-07-15,2025-07-22,428,428.0
PO_00366,PRD_2013,SUP_200,WH_015,2023-12-04,2023-12-08,2023-12-08,291,291.0
PO_00367,PRD_2601,SUP_152,WH_048,2024-06-18,2024-06-27,2024-06-27,453,453.0
PO_00368,PRD_2577,SUP_155,WH_077,2025-10-05,2025-10-06,2025-10-06,250,250.0
PO_00369,PRD_4614,SUP_192,WH_049,2022-06-11,2022-06-13,2022-06-15,270,270.0
PO_00370,PRD_1345,SUP_099,WH_061,2024-10-07,2024-10-13,2024-10-18,189,189.0
PO_00371,PRD_1871,SUP_119,WH_063,2024-12-25,2024-12-31,2024-12-31,111,111.0
PO_00372,PRD_0646,SUP_068,WH_074,2022-05-25,2022-05-26,2022-05-26,99,87.0
PO_00373,PRD_3352,SUP_180,WH_052,2024-07-23,2024-07-29,,76,
PO_00374,PRD_2631,SUP_071,WH_014,2023-10-15,2023-10-25,2023-10-25,152,152.0
PO_00375,PRD_1914,SUP_014,WH_040,2025-08-19,2025-09-01,2025-09-05,248,248.0
PO_00376,PRD_3254,SUP_009,WH_067,2025-04-18,2025-04-25,2025-04-25,361,361.0
PO_00377,PRD_4730,SUP_121,WH_065,2025-01-08,2025-01-11,2025-01-11,463,463.0
PO_00378,PRD_4484,SUP_062,WH_011,2023-09-27,2023-10-05,2023-10-05,232,232.0
PO_00379,PRD_0274,SUP_057,WH_046,2022-06-01,2022-06-06,,121,
PO_00380,PRD_0711,SUP_068,WH_075,2022-05-13,2022-05-14,,396,
PO_00381,PRD_0847,SUP_032,WH_061,2022-03-04,2022-03-18,2022-03-18,278,217.0
PO_00382,PRD_2196,SUP_152,WH_024,2025-12-26,2026-01-04,2026-01-04,114,114.0
PO_00383,PRD_1969,SUP_186,WH_057,2023-06-19,2023-06-28,,465,
PO_00384,PRD_2051,SUP_200,WH_028,2022-07-17,2022-07-21,2022-07-21,454,454.0
PO_00385,PRD_0552,SUP_068,WH_028,2024-06-26,2024-06-27,2024-06-27,133,133.0
PO_00386,PRD_2153,SUP_145,WH_025,2025-07-12,2025-07-19,2025-07-19,37,37.0
PO_00387,PRD_3945,SUP_126,WH_016,2022-04-18,2022-04-21,2022-04-21,263,263.0
PO_00388,PRD_1171,SUP_057,WH_053,2022-10-02,2022-10-07,,141,
PO_00389,PRD_1019,SUP_099,WH_009,2025-10-13,2025-10-19,2025-10-23,345,345.0
PO_00390,PRD_3779,SUP_193,WH_049,2025-04-25,2025-04-27,2025-04-27,50,48.0
PO_00391,PRD_3648,SUP_192,WH_027,2024-05-27,2024-05-29,2024-05-29,228,228.0
PO_00392,PRD_1876,SUP_072,WH_045,2025-03-25,2025-03-29,2025-03-29,112,112.0
PO_00393,PRD_2652,SUP_167,WH_045,2022-05-05,2022-05-08,2022-05-08,94,94.0
PO_00394,PRD_2502,SUP_152,WH_058,2025-04-04,2025-04-13,2025-04-13,149,149.0
PO_00395,PRD_0527,SUP_067,WH_013,2024-03-01,2024-03-05,2024-03-05,319,319.0
PO_00396,PRD_2678,SUP_055,WH_076,2024-10-19,2024-10-28,2024-11-01,396,396.0
PO_00397,PRD_3879,SUP_196,WH_003,2022-10-07,2022-10-20,2022-10-26,372,372.0
PO_00398,PRD_4282,SUP_130,WH_078,2023-01-18,2023-01-22,,438,
PO_00399,PRD_2200,SUP_031,WH_029,2024-11-14,2024-11-18,2024-11-18,89,77.0
PO_00400,PRD_2443,SUP_173,WH_071,2024-06-05,2024-06-06,2024-06-06,173,173.0
PO_00401,PRD_0853,SUP_130,WH_052,2023-08-21,2023-08-25,2023-08-25,109,109.0
PO_00402,PRD_4253,SUP_186,WH_068,2023-03-10,2023-03-19,2023-03-19,461,461.0
PO_00403,PRD_2168,SUP_066,WH_009,2025-07-26,2025-08-04,2025-08-04,187,187.0
PO_00404,PRD_1064,SUP_050,WH_037,2022-10-08,2022-10-11,2022-10-11,449,449.0
PO_00405,PRD_1513,SUP_155,WH_072,2023-10-06,2023-10-07,2023-10-07,229,184.0
PO_00406,PRD_0538,SUP_028,WH_060,2025-12-18,2025-12-30,2026-01-07,39,39.0
PO_00407,PRD_0279,SUP_106,WH_070,2022-06-09,2022-06-10,2022-06-10,387,387.0
PO_00408,PRD_3555,SUP_192,WH_026,2025-06-11,2025-06-13,2025-06-16,49,49.0
PO_00409,PRD_0768,SUP_076,WH_067,2025-01-22,2025-01-24,2025-01-27,194,194.0
PO_00410,PRD_1096,SUP_107,WH_020,2023-10-19,2023-10-25,2023-10-25,284,284.0
PO_00411,PRD_0057,SUP_186,WH_040,2024-02-22,2024-03-02,2024-03-02,463,463.0
PO_00412,PRD_0027,SUP_086,WH_068,2022-04-26,2022-04-28,2022-04-28,462,462.0
PO_00413,PRD_4651,SUP_026,WH_015,2024-04-07,2024-04-13,,265,
PO_00414,PRD_0663,SUP_149,WH_052,2025-07-16,2025-07-23,2025-07-23,172,172.0
PO_00415,PRD_4757,SUP_044,WH_024,2025-09-21,2025-10-02,2025-10-02,400,400.0
PO_00416,PRD_3336,SUP_180,WH_072,2024-09-14,2024-09-20,2024-09-20,174,174.0
PO_00417,PRD_1916,SUP_110,WH_061,2025-03-15,2025-03-19,2025-03-19,161,161.0
PO_00418,PRD_1322,SUP_114,WH_063,2024-04-21,2024-05-02,2024-05-02,406,406.0
PO_00419,PRD_0846,SUP_018,WH_072,2023-04-01,2023-04-07,2023-04-15,133,133.0
PO_00420,PRD_1701,SUP_196,WH_075,2025-04-16,2025-04-29,,322,
PO_00421,PRD_1519,SUP_112,WH_047,2024-10-02,2024-10-08,2024-10-08,48,48.0
PO_00422,PRD_0280,SUP_142,WH_023,2025-04-23,2025-05-02,2025-05-04,190,190.0
PO_00423,PRD_0520,SUP_046,WH_053,2023-01-19,2023-01-28,2023-02-02,28,28.0
PO_00424,PRD_4126,SUP_004,WH_040,2023-11-24,2023-12-07,2023-12-11,212,212.0
PO_00425,PRD_4269,SUP_128,WH_059,2025-03-10,2025-03-13,2025-03-13,492,469.0
PO_00426,PRD_4040,SUP_069,WH_040,2024-12-03,2024-12-17,2024-12-17,81,80.0
PO_00427,PRD_1310,SUP_188,WH_053,2022-05-10,2022-05-19,2022-05-19,438,438.0
PO_00428,PRD_4348,SUP_186,WH_066,2024-02-19,2024-02-28,2024-03-04,392,392.0
PO_00429,PRD_0249,SUP_086,WH_032,2023-08-16,2023-08-18,,423,
PO_00430,PRD_4815,SUP_076,WH_012,2023-08-13,2023-08-15,2023-08-15,114,114.0
PO_00431,PRD_1423,SUP_122,WH_068,2025-10-13,2025-10-17,2025-10-17,107,107.0
PO_00432,PRD_4994,SUP_008,WH_029,2025-11-17,2025-11-24,2025-11-24,194,194.0
PO_00433,PRD_4648,SUP_004,WH_029,2025-09-20,2025-10-03,2025-10-03,247,247.0
PO_00434,PRD_4557,SUP_040,WH_020,2025-12-24,2026-01-07,2026-01-07,457,457.0
PO_00435,PRD_3671,SUP_111,WH_067,2025-03-05,2025-03-07,2025-03-13,160,160.0
PO_00436,PRD_2854,SUP_026,WH_032,2025-07-11,2025-07-17,2025-07-17,27,27.0
PO_00437,PRD_3455,SUP_068,WH_076,2024-12-11,2024-12-12,2024-12-12,420,406.0
PO_00438,PRD_1429,SUP_017,WH_006,2022-04-13,2022-04-16,2022-04-16,380,380.0
PO_00439,PRD_4192,SUP_034,WH_054,2023-12-26,2024-01-06,2024-01-12,363,363.0
PO_00440,PRD_2791,SUP_135,WH_056,2022-08-05,2022-08-13,2022-08-13,382,382.0
PO_00441,PRD_1305,SUP_143,WH_030,2025-04-06,2025-04-15,2025-04-15,346,346.0
PO_00442,PRD_3186,SUP_088,WH_064,2023-06-24,2023-06-30,,241,
PO_00443,PRD_4527,SUP_196,WH_004,2024-05-24,2024-06-06,2024-06-10,444,444.0
PO_00444,PRD_3160,SUP_022,WH_063,2025-03-05,2025-03-18,2025-03-20,192,172.0
PO_00445,PRD_0635,SUP_138,WH_020,2025-05-07,2025-05-15,2025-05-15,278,278.0
PO_00446,PRD_2092,SUP_028,WH_038,2022-11-10,2022-11-22,2022-11-22,241,241.0
PO_00447,PRD_1299,SUP_185,WH_005,2022-06-14,2022-06-28,2022-06-28,253,253.0
PO_00448,PRD_3440,SUP_121,WH_017,2022-01-02,2022-01-05,,173,
PO_00449,PRD_2335,SUP_078,WH_071,2023-11-24,2023-11-25,2023-11-25,119,119.0
PO_00450,PRD_3299,SUP_051,WH_024,2024-04-04,2024-04-11,2024-04-17,187,187.0
PO_00451,PRD_4557,SUP_040,WH_055,2024-10-20,2024-11-03,2024-11-03,94,94.0
PO_00452,PRD_1814,SUP_007,WH_017,2023-09-03,2023-09-08,2023-09-08,344,344.0
PO_00453,PRD_3337,SUP_177,WH_004,2025-11-01,2025-11-02,2025-11-02,156,156.0
PO_00454,PRD_1543,SUP_057,WH_079,2023-05-20,2023-05-25,2023-05-25,395,395.0
PO_00455,PRD_0543,SUP_148,WH_031,2024-02-10,2024-02-13,,147,
PO_00456,PRD_3340,SUP_075,WH_072,2022-08-17,2022-08-24,2022-08-24,383,383.0
PO_00457,PRD_3496,SUP_079,WH_047,2024-07-11,2024-07-16,2024-07-16,402,402.0
PO_00458,PRD_3383,SUP_075,WH_076,2024-10-12,2024-10-19,,56,
PO_00459,PRD_4496,SUP_026,WH_033,2023-09-12,2023-09-18,2023-09-18,193,193.0
PO_00460,PRD_3402,SUP_105,WH_052,2022-11-14,2022-11-25,2022-11-25,26,26.0
PO_00461,PRD_2021,SUP_178,WH_061,2023-12-06,2023-12-14,2023-12-14,451,451.0
PO_00462,PRD_3412,SUP_030,WH_011,2023-04-27,2023-05-09,2023-05-09,174,174.0
PO_00463,PRD_2897,SUP_151,WH_029,2023-10-22,2023-11-01,,461,
PO_00464,PRD_2808,SUP_059,WH_062,2024-09-09,2024-09-12,2024-09-12,127,127.0
PO_00465,PRD_4298,SUP_184,WH_047,2023-09-18,2023-09-21,2023-09-21,201,201.0
PO_00466,PRD_2266,SUP_177,WH_044,2022-07-25,2022-07-26,2022-07-26,206,206.0
PO_00467,PRD_4389,SUP_031,WH_066,2022-06-16,2022-06-20,2022-06-20,448,448.0
PO_00468,PRD_2390,SUP_080,WH_040,2025-08-26,2025-08-27,2025-08-27,114,114.0
PO_00469,PRD_1362,SUP_161,WH_025,2025-03-10,2025-03-15,2025-03-15,393,393.0
PO_00470,PRD_3092,SUP_148,WH_005,2023-01-06,2023-01-09,,463,
PO_00471,PRD_2311,SUP_080,WH_017,2024-11-05,2024-11-06,2024-11-06,41,41.0
PO_00472,PRD_1495,SUP_192,WH_045,2022-10-22,2022-10-24,2022-10-24,335,335.0
PO_00473,PRD_0510,SUP_067,WH_020,2023-07-23,2023-07-27,2023-08-04,190,190.0
PO_00474,PRD_4236,SUP_069,WH_023,2025-06-01,2025-06-15,2025-06-15,251,251.0
PO_00475,PRD_4815,SUP_076,WH_072,2023-04-17,2023-04-19,2023-04-19,189,141.0
PO_00476,PRD_3261,SUP_105,WH_014,2023-03-06,2023-03-17,2023-03-17,181,181.0
PO_00477,PRD_3590,SUP_148,WH_053,2023-06-12,2023-06-15,2023-06-20,455,363.0
PO_00478,PRD_2391,SUP_051,WH_001,2025-03-05,2025-03-12,2025-03-12,452,452.0
PO_00479,PRD_0254,SUP_038,WH_039,2023-04-05,2023-04-14,2023-04-19,385,385.0
PO_00480,PRD_1285,SUP_105,WH_056,2025-12-14,2025-12-25,2025-12-25,252,252.0
PO_00481,PRD_0079,SUP_163,WH_066,2025-11-18,2025-11-25,2025-11-25,380,380.0
PO_00482,PRD_0985,SUP_171,WH_002,2023-06-02,2023-06-08,2023-06-08,377,377.0
PO_00483,PRD_0833,SUP_098,WH_079,2024-07-10,2024-07-20,,384,
PO_00484,PRD_4863,SUP_136,WH_060,2022-12-19,2022-12-26,2022-12-26,303,275.0
PO_00485,PRD_4064,SUP_169,WH_065,2023-04-14,2023-04-18,2023-04-19,47,47.0
PO_00486,PRD_0656,SUP_018,WH_031,2024-12-18,2024-12-24,2025-01-01,267,267.0
PO_00487,PRD_1364,SUP_040,WH_061,2022-05-19,2022-06-02,2022-06-02,225,225.0
PO_00488,PRD_1488,SUP_100,WH_046,2024-01-22,2024-01-29,2024-01-29,290,221.0
PO_00489,PRD_3306,SUP_105,WH_048,2024-12-17,2024-12-28,2024-12-28,439,439.0
PO_00490,PRD_3890,SUP_011,WH_039,2023-04-27,2023-05-08,2023-05-08,406,406.0
PO_00491,PRD_1217,SUP_007,WH_072,2025-06-06,2025-06-11,2025-06-14,401,261.0
PO_00492,PRD_4059,SUP_139,WH_001,2023-04-27,2023-04-28,2023-04-28,218,218.0
PO_00493,PRD_2764,SUP_073,WH_041,2024-02-12,2024-02-24,2024-02-24,355,355.0
PO_00494,PRD_2326,SUP_110,WH_015,2023-05-10,2023-05-14,,388,
PO_00495,PRD_0417,SUP_179,WH_074,2023-03-09,2023-03-13,,176,
PO_00496,PRD_3316,SUP_060,WH_001,2024-09-10,2024-09-20,2024-09-20,108,108.0
PO_00497,PRD_3110,SUP_121,WH_015,2024-10-21,2024-10-24,2024-10-24,313,313.0
PO_00498,PRD_0548,SUP_090,WH_044,2022-04-11,2022-04-16,2022-04-20,199,162.0
PO_00499,PRD_3101,SUP_055,WH_052,2024-06-10,2024-06-19,2024-06-24,345,345.0
PO_00500,PRD_2403,SUP_078,WH_038,2024-05-27,2024-05-28,2024-05-28,407,407.0
PO_00501,PRD_3794,SUP_045,WH_076,2024-07-05,2024-07-19,2024-07-22,37,26.0
PO_00502,PRD_1745,SUP_101,WH_030,2022-12-06,2022-12-10,2022-12-10,450,450.0
PO_00503,PRD_3171,SUP_075,WH_080,2024-02-08,2024-02-15,2024-02-15,159,159.0
PO_00504,PRD_2724,SUP_026,WH_047,2023-06-06,2023-06-12,2023-06-12,464,464.0
PO_00505,PRD_3150,SUP_075,WH_072,2023-08-23,2023-08-30,2023-09-06,467,467.0
PO_00506,PRD_1480,SUP_071,WH_054,2025-05-11,2025-05-21,,465,
PO_00507,PRD_0176,SUP_053,WH_048,2022-01-13,2022-01-21,2022-01-28,295,295.0
PO_00508,PRD_4478,SUP_039,WH_021,2023-12-27,2024-01-03,2024-01-03,172,172.0
PO_00509,PRD_4824,SUP_128,WH_056,2025-02-13,2025-02-16,,499,
PO_00510,PRD_4821,SUP_106,WH_052,2022-03-03,2022-03-04,2022-03-04,121,86.0
PO_00511,PRD_0945,SUP_160,WH_066,2024-03-21,2024-03-26,2024-03-26,464,464.0
PO_00512,PRD_4555,SUP_098,WH_005,2024-05-03,2024-05-13,2024-05-13,453,453.0
PO_00513,PRD_0161,SUP_065,WH_025,2025-03-22,2025-03-30,2025-03-30,478,478.0
PO_00514,PRD_2506,SUP_072,WH_068,2025-02-01,2025-02-05,2025-02-05,219,219.0
PO_00515,PRD_1132,SUP_022,WH_050,2025-03-18,2025-03-31,2025-04-05,453,453.0
PO_00516,PRD_1976,SUP_122,WH_058,2023-11-18,2023-11-22,2023-11-22,409,409.0
PO_00517,PRD_1296,SUP_100,WH_078,2022-09-20,2022-09-27,2022-10-02,483,350.0
PO_00518,PRD_2386,SUP_089,WH_038,2022-05-19,2022-05-26,2022-05-27,41,41.0
PO_00519,PRD_1338,SUP_157,WH_011,2024-08-19,2024-08-20,2024-08-20,101,101.0
PO_00520,PRD_2651,SUP_157,WH_043,2025-04-08,2025-04-09,2025-04-09,110,110.0
PO_00521,PRD_4888,SUP_015,WH_004,2025-12-11,2025-12-18,2025-12-18,160,160.0
PO_00522,PRD_2807,SUP_122,WH_052,2025-02-13,2025-02-17,2025-02-17,407,407.0
PO_00523,PRD_4564,SUP_040,WH_063,2023-01-27,2023-02-10,2023-02-17,234,234.0
PO_00524,PRD_3126,SUP_123,WH_027,2023-06-11,2023-06-23,2023-06-23,250,250.0
PO_00525,PRD_4317,SUP_186,WH_026,2023-12-21,2023-12-30,2023-12-30,105,90.0
PO_00526,PRD_3034,SUP_048,WH_014,2023-06-25,2023-07-08,2023-07-08,81,51.0
PO_00527,PRD_0812,SUP_085,WH_031,2023-09-26,2023-09-28,2023-09-28,250,250.0
PO_00528,PRD_3111,SUP_142,WH_063,2022-06-27,2022-07-06,2022-07-06,186,186.0
PO_00529,PRD_1653,SUP_091,WH_017,2022-05-22,2022-05-23,2022-05-23,203,183.0
PO_00530,PRD_4928,SUP_092,WH_050,2024-10-25,2024-10-26,2024-10-26,129,129.0
PO_00531,PRD_4828,SUP_181,WH_054,2023-05-20,2023-05-28,2023-05-28,475,475.0
PO_00532,PRD_3700,SUP_079,WH_075,2025-02-21,2025-02-26,2025-02-26,403,403.0
PO_00533,PRD_0247,SUP_200,WH_078,2022-04-19,2022-04-23,2022-04-23,126,126.0
PO_00534,PRD_0196,SUP_086,WH_021,2022-09-25,2022-09-27,2022-09-27,460,460.0
PO_00535,PRD_2276,SUP_148,WH_039,2023-08-01,2023-08-04,2023-08-05,434,434.0
PO_00536,PRD_4329,SUP_190,WH_018,2024-12-05,2024-12-07,2024-12-07,101,101.0
PO_00537,PRD_3307,SUP_153,WH_074,2025-04-22,2025-04-26,2025-04-26,171,162.0
PO_00538,PRD_3184,SUP_019,WH_050,2024-12-07,2024-12-19,2024-12-19,354,354.0
PO_00539,PRD_4268,SUP_115,WH_055,2023-09-07,2023-09-08,2023-09-08,434,434.0
PO_00540,PRD_4777,SUP_096,WH_051,2022-04-02,2022-04-07,2022-04-07,61,40.0
PO_00541,PRD_3924,SUP_042,WH_067,2022-03-05,2022-03-06,2022-03-06,94,94.0
PO_00542,PRD_0645,SUP_067,WH_039,2023-02-20,2023-02-24,2023-03-04,469,469.0
PO_00543,PRD_2651,SUP_157,WH_075,2024-07-23,2024-07-24,,332,
PO_00544,PRD_0313,SUP_007,WH_080,2023-06-15,2023-06-20,,127,
PO_00545,PRD_2338,SUP_089,WH_079,2022-04-12,2022-04-19,2022-04-22,141,141.0
PO_00546,PRD_2385,SUP_184,WH_034,2023-09-27,2023-09-30,2023-09-30,500,500.0
PO_00547,PRD_0437,SUP_186,WH_058,2023-06-12,2023-06-21,2023-06-26,106,106.0
PO_00548,PRD_2815,SUP_149,WH_020,2024-01-07,2024-01-14,2024-01-14,239,239.0
PO_00549,PRD_0499,SUP_018,WH_078,2023-12-22,2023-12-28,2023-12-28,167,167.0
PO_00550,PRD_1337,SUP_041,WH_071,2025-10-20,2025-10-21,2025-10-21,76,76.0
PO_00551,PRD_3739,SUP_121,WH_041,2024-01-04,2024-01-07,2024-01-07,61,61.0
PO_00552,PRD_2013,SUP_200,WH_079,2023-02-04,2023-02-08,2023-02-09,293,293.0
PO_00553,PRD_0060,SUP_176,WH_031,2022-09-13,2022-09-24,2022-09-24,161,106.0
PO_00554,PRD_4579,SUP_152,WH_004,2022-04-08,2022-04-17,2022-04-17,335,335.0
PO_00555,PRD_4902,SUP_178,WH_078,2023-11-07,2023-11-15,2023-11-15,120,120.0
PO_00556,PRD_0153,SUP_053,WH_072,2024-10-18,2024-10-26,2024-10-26,396,396.0
PO_00557,PRD_4054,SUP_127,WH_062,2024-04-10,2024-04-20,2024-04-20,305,305.0
